"","segment_id","annotated_genes","seqnames","start","end","width","strand","average_shap_value","reliability_shap_value","shap_variance","z_score","avg_meth_R","avg_meth_S","diff","direction","mean_coef","gene_symbol","avg_depth","dist_to_TSS","baseMean","log2FoldChange","lfcSE","pvalue","padj","type","description","gene_members","gene_dist.to.feature","gene_feature.name","cgi_members","reg_members"
"886","chr6:156048648-156049283","NOX3","chr6",156048648,156049283,636,"*",4.31818800511932e-05,4.31818800511932e-05,4.01343665410871e-10,0.187948789564294,0.78,1,-0.22,"U",-5.98839484922439e-05,"",3.89,-592809,9.31090439360755,1.04254238509772,0.647917532476223,0.0018091663243549,0.00781499302914605,"protein_coding","NADPH oxidase 3 [Source:HGNC Symbol;Acc:HGNC:7890]","intron",51026,"XR_007059827.1","",""
"887","chr2:210827841-210829671","LANCL1","chr2",210827841,210829671,1831,"*",4.31514063791696e-05,4.31514063791696e-05,7.90553116714594e-10,0.187433355391788,0.79,1,-0.21,"U",-5.98839484923131e-05,"",3.7925,-350189,4153.85115814347,-0.171562290671195,0.0679285472832946,0.00879950012641165,0.0306743968883827,"protein_coding","LanC like 1 [Source:HGNC Symbol;Acc:HGNC:6508]","",-190824,"XR_001739867.1","",""
"888","chr1:2783787-2784040","PEX10","chr1",2783787,2784040,254,"*",4.31514063791309e-05,4.31514063791309e-05,7.90553116710481e-10,0.187433355391134,0.175,0,0.175,"M",5.98839484922752e-05,"",3.3975,-369990,453.76821047842,-0.269682543226496,0.113147371063603,0.00837165945007027,0.0294315268350787,"protein_coding","peroxisomal biogenesis factor 10 [Source:HGNC Symbol;Acc:HGNC:8851]","intron",9180,"XR_946859.1","",""
"889","chr20:7724221-7724688","BMP2","chr20",7724221,7724688,468,"*",4.31514063791309e-05,4.31514063791309e-05,7.90553116710479e-10,0.187433355391134,0.875,0,0.875,"M",5.98839484922752e-05,"",4.02,956535,146.411569449968,1.5555396864777,0.154208256199938,1.16569575661154e-25,8.2374777583378e-24,"protein_coding","bone morphogenetic protein 2 [Source:HGNC Symbol;Acc:HGNC:1069]","intron",25870,"XR_937232.1","",""
"890","chr1:239213084-239213132","CHRM3","chr1",239213084,239213132,49,"*",4.31343884215653e-05,4.31343884215653e-05,2.05116907434385e-09,0.187145512269741,0.79,0.33,0.46,"M",2.99419742461443e-05,"",6.23,-173433,771.688244768299,0.761970887700418,0.126991018982808,7.12187326079469e-11,1.25989329351678e-09,"protein_coding","cholinergic receptor muscarinic 3 [Source:HGNC Symbol;Acc:HGNC:1952]","",-35541,"XR_007066967.1","","enhD"
"891","chr13:18824022-18825746","TUBA3C","chr13",18824022,18825746,1725,"*",4.31343884215421e-05,4.31343884215421e-05,2.05116907434136e-09,0.187145512269349,0.115,0,0.115,"M",2.99419742461289e-05,"",3.825,356078,NA,NA,NA,NA,NA,NA,NA,"intron",46222,"NR_138091.1","",""
"892","chr20:4391577-4392507","PRNP","chr20",4391577,4392507,931,"*",4.31343884215421e-05,4.31343884215421e-05,2.05116907434136e-09,0.187145512269349,0.115,0,0.115,"M",2.99419742461289e-05,"",4.995,-293843,NA,NA,NA,NA,NA,NA,NA,"",77867,"XR_007067505.1","",""
"893","chr9:99184588-99184947","TGFBR1","chr9",99184588,99184947,360,"*",4.31343884215421e-05,4.31343884215421e-05,2.05116907434136e-09,0.187145512269349,0.115,0,0.115,"M",2.99419742461289e-05,"",2.515,80550,2997.00100401415,-0.338691960268237,0.0664447753851843,1.19988997506987e-07,1.30338925654519e-06,"protein_coding","transforming growth factor beta receptor 1 [Source:HGNC Symbol;Acc:HGNC:11772]","prom,exon,intron",267,"XR_930169.3","","enhP"
"894","chr4:102961769-102963061","UBE2D3","chr4",102961769,102963061,1293,"*",4.31343884215327e-05,4.31343884215327e-05,2.05116907433935e-09,0.187145512269191,0.885,1,-0.115,"U",-2.9941974246125e-05,"",4.2125,-92873,NA,NA,NA,NA,NA,NA,NA,"intron",56645,"NM_001100874.3","",""
"895","chr4:6548441-6548490","WFS1","chr4",6548441,6548490,50,"*",4.30917474792286e-05,4.30917474792286e-05,2.03848972793227e-09,0.18642427989541,0.76,1,-0.24,"U",-2.99419742461465e-05,"",4.645,278592,1057.5109183713,-0.450155085992585,0.0833192881576265,1.04243725744082e-08,1.34667565224781e-07,"protein_coding","wolframin ER transmembrane glycoprotein [Source:HGNC Symbol;Acc:HGNC:12762]","intron",7126,"NM_001206995.2","",""
"896","chr21:42659852-42660064","NDUFV3","chr21",42659852,42660064,213,"*",4.30917474792104e-05,4.30917474792104e-05,2.03848972793e-09,0.186424279895101,0.81,0.57,0.24,"M",2.99419742461351e-05,"",3.4675,-219580,NA,NA,NA,NA,NA,NA,NA,"intron",-6195,"XR_244322.4","","enhD"
"897","chr1:183626411-183626611","NCF2","chr1",183626411,183626611,201,"*",4.3053271164498e-05,4.3053271164498e-05,2.02709136807482e-09,0.185773488371865,0.875,1,-0.125,"U",-2.99419742461388e-05,"",5.245,-35506,NA,NA,NA,NA,NA,NA,NA,"exon",9173,"NM_001270439.2","","enhD"
"898","chrX:108529860-108531572","IRS4","chrX",108529860,108531572,1713,"*",4.30532711644961e-05,4.30532711644961e-05,2.02709136807459e-09,0.185773488371833,0.155,0.03,0.125,"M",2.99419742461376e-05,"",3.365,204991,NA,NA,NA,NA,NA,NA,NA,"intron",-2956,"XM_017029262.3","",""
"899","chr3:30139047-30140805","TGFBR2","chr3",30139047,30140805,1759,"*",4.30532711644605e-05,4.30532711644605e-05,2.02709136807019e-09,0.185773488371231,0.965,0.84,0.125,"M",2.99419742461152e-05,"",4.4725,-465796,277.703719353465,0.366740990223112,0.119173568574165,0.000580590541871795,0.00289294060957578,"protein_coding","transforming growth factor beta receptor 2 [Source:HGNC Symbol;Acc:HGNC:11773]","",44059,"XR_007095853.1","","CTCF"
"900","chr10:58016984-58017884","CISD1","chr10",58016984,58017884,901,"*",4.30344897318468e-05,4.30344897318468e-05,7.19581440496619e-10,0.185455817689135,0.71,1,-0.29,"U",-5.9883948492293e-05,"",3.825,-251278,749.123409170356,0.335119979448061,0.102136001332065,0.000356154834513696,0.00186727049638262,"protein_coding","CDGSH iron sulfur domain 1 [Source:HGNC Symbol;Acc:HGNC:30880]","",91722,"XR_007062373.1","","enhD"
"901","chr5:134267925-134268205","SKP1","chr5",134267925,134268205,281,"*",4.30344897318468e-05,4.30344897318468e-05,7.19581440496619e-10,0.185455817689135,0.71,1,-0.29,"U",-5.9883948492293e-05,"",3.7475,-42064,NA,NA,NA,NA,NA,NA,NA,"",41517,"NR_186539.1","",""
"902","chr14:54699773-54701445","GCH1","chr14",54699773,54701445,1673,"*",4.29986822936769e-05,4.29986822936769e-05,6.97745007665851e-10,0.184850167761277,0.78,1,-0.22,"U",-5.98839484922841e-05,"",2.725,201381,NA,NA,NA,NA,NA,NA,NA,"intron",-11864,"NR_187162.1","","enhD"
"903","chr4:145590930-145591429","SMAD1","chr4",145590930,145591429,500,"*",4.29986822936495e-05,4.29986822936495e-05,6.9774500766295e-10,0.184850167760813,0.06,0.5,-0.44,"U",-5.98839484922577e-05,"",3.585,109736,405.921321822701,0.908248993408285,0.143710893548995,7.37487088577656e-12,1.48554234999705e-10,"protein_coding","SMAD family member 1 [Source:HGNC Symbol;Acc:HGNC:6767]","",-2901,"XR_939280.2","",""
"904","chr7:73662281-73662441","MLXIPL","chr7",73662281,73662441,161,"*",4.29866484824484e-05,4.29866484824484e-05,2.00745604792787e-09,0.184646626897287,0.675,0.81,-0.135,"U",-2.99419742461465e-05,"",8.505,-37738,32.0777437521053,1.07255160464136,0.368030531210822,4.94800621942178e-05,0.000325589326255221,"protein_coding","MLX interacting protein like [Source:HGNC Symbol;Acc:HGNC:12744]","",-2906,"XM_017011779.2","",""
"905","chr20:6866986-6868978","BMP2","chr20",6866986,6868978,1993,"*",4.2986648482435e-05,4.2986648482435e-05,2.00745604792783e-09,0.18464662689706,0.56,0.29,0.27,"M",2.99419742461345e-05,"",3.695,99300,146.411569449968,1.5555396864777,0.154208256199938,1.16569575661154e-25,8.2374777583378e-24,"protein_coding","bone morphogenetic protein 2 [Source:HGNC Symbol;Acc:HGNC:1069]","",99302,"NM_001200.4","",""
"906","chrX:56198219-56199975","UBQLN2","chrX",56198219,56199975,1757,"*",4.29866484824318e-05,4.29866484824318e-05,2.00745604792625e-09,0.184646626897006,0.245,0.11,0.135,"M",2.99419742461351e-05,"",3.82,-363652,NA,NA,NA,NA,NA,NA,NA,"intron",-31996,"XM_047441798.1","",""
"907","chr20:57573087-57573425","ZBP1","chr20",57573087,57573425,339,"*",4.29866484824206e-05,4.29866484824206e-05,2.00745604792647e-09,0.184646626896816,0.955,0.82,0.135,"M",2.99419742461245e-05,"",4.055,47151,NA,NA,NA,NA,NA,NA,NA,"",11979,"NM_002591.4","","enhD"
"908","chr16:83034908-83034963","HSBP1","chr16",83034908,83034963,56,"*",4.29710855640082e-05,4.29710855640082e-05,6.80879959396962e-10,0.184383394426261,0.62,0.25,0.37,"M",5.98839484922702e-05,"",4.3775,-684348,NA,NA,NA,NA,NA,NA,NA,"intron",-23588,"XM_011522804.4","",""
"909","chr3:25853395-25854774","NGLY1","chr3",25853395,25854774,1380,"*",4.29710855639809e-05,4.29710855639809e-05,6.80879959394104e-10,0.184383394425798,0.815,1,-0.185,"U",-5.98839484922439e-05,"",3.24,-63356,NA,NA,NA,NA,NA,NA,NA,"",18551,"XR_940661.3","","enhD"
"910","chr6:9512270-9514198","TFAP2A","chr6",9512270,9514198,1929,"*",4.29313536769821e-05,4.29313536769821e-05,6.56540497196719e-10,0.183711366050568,0.1,0.25,-0.15,"U",-5.98839484922304e-05,"",2.7175,905461,NA,NA,NA,NA,NA,NA,NA,"",-183037,"XR_007059910.1","",""
"911","chr13:18259965-18261748","TUBA3C","chr13",18259965,18261748,1784,"*",4.29310401812975e-05,4.29310401812975e-05,1.99117188620298e-09,0.183706063559005,0.065,0.21,-0.145,"U",-2.99419742461376e-05,"",2.265,920076,NA,NA,NA,NA,NA,NA,NA,"",64670,"NR_027278.1","",""
"912","chr18:4066416-4067836","TGIF1","chr18",4066416,4067836,1421,"*",4.29310401812726e-05,4.29310401812726e-05,1.99117188619999e-09,0.183706063558584,0.145,0,0.145,"M",2.99419742461217e-05,"",3.0125,654808,NA,NA,NA,NA,NA,NA,NA,"intron",104065,"NR_102696.1","",""
"913","chr16:51149986-51150233","CYLD","chr16",51149986,51150233,248,"*",4.28988394046813e-05,4.28988394046813e-05,1.98178900583524e-09,0.183161416998645,0.455,0,0.455,"M",2.99419742461331e-05,"SALL1",4.035,407936,NA,NA,NA,NA,NA,NA,NA,"prom,intron",365,"NM_001127892.2","CpGi","enhP"
"914","chr10:35679530-35679593","FZD8","chr10",35679530,35679593,64,"*",4.28839814352574e-05,4.28839814352574e-05,1.97747169609641e-09,0.182910108092741,0.845,1,-0.155,"U",-2.99419742461219e-05,"",5.8975,-37234,NA,NA,NA,NA,NA,NA,NA,"",22379,"XR_007062114.1","",""
"915","chr6:10374738-10374848","TFAP2A","chr6",10374738,10374848,111,"*",4.28692871448542e-05,4.28692871448542e-05,6.18369110920154e-10,0.182661567667135,0.045,0.16,-0.115,"U",-5.98839484922885e-05,"",10.15,44811,NA,NA,NA,NA,NA,NA,NA,"",21821,"XR_007059911.1","",""
"916","chrX:108658172-108659849","IRS4","chrX",108658172,108659849,1678,"*",4.28692871448439e-05,4.28692871448439e-05,6.18369110921177e-10,0.182661567666961,0.115,0,0.115,"M",5.98839484922663e-05,"",2.6775,76714,NA,NA,NA,NA,NA,NA,NA,"intron",76529,"NM_003604.2","",""
"917","chr5:33643342-33643468","AMACR","chr5",33643342,33643468,127,"*",4.28692871448439e-05,4.28692871448439e-05,6.18369110921175e-10,0.182661567666961,0.655,1,-0.345,"U",-5.98839484922663e-05,"",3.2475,364636,NA,NA,NA,NA,NA,NA,NA,"exon,intron",5461,"XM_017009907.1","",""
"918","chr5:136191465-136191552","SMAD5","chr5",136191465,136191552,88,"*",4.28692871448325e-05,4.28692871448325e-05,6.18369110920043e-10,0.182661567666769,0.825,0.71,0.115,"M",5.98839484922552e-05,"",17.8725,58620,NA,NA,NA,NA,NA,NA,NA,"exon",1611,"NM_001350994.2","CpGi",""
"919","chr13:18413205-18413327","TUBA3C","chr13",18413205,18413327,123,"*",4.28564536166836e-05,4.28564536166836e-05,1.9694938282521e-09,0.182444500325601,0.485,0,0.485,"M",2.99419742461376e-05,"",3.8425,768497,NA,NA,NA,NA,NA,NA,NA,"",-5199,"XR_007063971.1","",""
"920","chr6:19210186-19211071","ID4","chr6",19210186,19211071,886,"*",4.28230916507554e-05,4.28230916507554e-05,5.89827436104606e-10,0.181880213314569,0.805,1,-0.195,"U",-5.98839484922239e-05,"",3.99,-626299,316.006710513872,0.56557657928153,0.148672685257824,1.09224824490516e-05,8.16908703156704e-05,"protein_coding","inhibitor of DNA binding 4, HLH protein [Source:HGNC Symbol;Acc:HGNC:5363]","",-29707,"NR_110860.1","",""
"921","chr14:54927344-54929144","GCH1","chr14",54927344,54929144,1801,"*",4.28088099138393e-05,4.28088099138393e-05,1.95575346064636e-09,0.181638650852271,0.825,1,-0.175,"U",-2.99419742461384e-05,"",6.4925,-24518,NA,NA,NA,NA,NA,NA,NA,"",-24519,"XM_047431261.1","","enhD"
"922","chr9:21861802-21863239","CDKN2A","chr9",21861802,21863239,1438,"*",4.27590356848332e-05,4.27590356848332e-05,5.50041611890904e-10,0.180796765485782,0.84,1,-0.16,"U",-5.98839484923266e-05,"",3.3775,132062,NA,NA,NA,NA,NA,NA,NA,"exon,intron",59168,"NR_173242.1","",""
"923","chr14:81843308-81843498","SEL1L","chr14",81843308,81843498,191,"*",4.27590356847859e-05,4.27590356847859e-05,5.50041611888645e-10,0.180796765484982,0.41,0.17,0.24,"M",5.98839484922667e-05,"",2.6825,-309455,2991.46359637801,-0.289975296885241,0.0701833939096062,1.66431774708866e-05,0.000120424549285032,"protein_coding","SEL1L adaptor subunit of ERAD E3 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:10717]","intron",-23226,"XR_944083.2","",""
"924","chr9:22164813-22166629","CDKN2B","chr9",22164813,22166629,1817,"*",4.27590356847859e-05,4.27590356847859e-05,5.50041611888644e-10,0.180796765484982,0.16,0,0.16,"M",5.98839484922667e-05,"",3.795,-155508,7.24836012882191,-1.86493115004577,0.90235452621253,0.000212501908173854,0.00118357509575093,"protein_coding","cyclin dependent kinase inhibitor 2B [Source:HGNC Symbol;Acc:HGNC:1788]","",-155501,"NM_078487.2","","enhD"
"925","chr20:6360112-6361791","BMP2","chr20",6360112,6361791,1680,"*",4.27393247987527e-05,4.27393247987527e-05,1.93587950633698e-09,0.180463373951988,0.4,0,0.4,"M",2.99419742461289e-05,"",2.5525,-405895,146.411569449968,1.5555396864777,0.154208256199938,1.16569575661154e-25,8.2374777583378e-24,"protein_coding","bone morphogenetic protein 2 [Source:HGNC Symbol;Acc:HGNC:1069]","",-6951,"XR_007067513.1","",""
"926","chr12:13466488-13466518","GRIN2B","chr12",13466488,13466518,31,"*",4.27065816395775e-05,4.27065816395775e-05,1.92658858881432e-09,0.179909553488815,0.765,0.55,0.215,"M",2.99419742461351e-05,"",18.775,515484,NA,NA,NA,NA,NA,NA,NA,"",-89744,"NR_036555.1","",""
"927","chr5:115660016-115661217","CDO1","chr5",115660016,115661217,1202,"*",4.27065816395643e-05,4.27065816395643e-05,1.92658858881357e-09,0.179909553488591,0.785,1,-0.215,"U",-2.9941974246125e-05,"",2.515,155442,627.49079218692,-0.439061433669708,0.100260004196462,2.04622784062805e-06,1.77788690262387e-05,"protein_coding","cysteine dioxygenase type 1 [Source:HGNC Symbol;Acc:HGNC:1795]","intron",11436,"NR_104674.1","",""
"928","chr1:226828642-226828748","PSEN2","chr1",226828642,226828748,107,"*",4.26875467761858e-05,4.26875467761858e-05,1.92121095948505e-09,0.179587596257883,0.775,1,-0.225,"U",-2.99419742461164e-05,"",5.63,-41436,NA,NA,NA,NA,NA,NA,NA,"prom,intron",944,"XR_007066909.1","",""
"929","chr18:3701384-3701811","TGIF1","chr18",3701384,3701811,428,"*",4.26646198755729e-05,4.26646198755729e-05,4.90880753293917e-10,0.179199808792152,0.125,0,0.125,"M",5.98839484922434e-05,"",4.6675,289776,NA,NA,NA,NA,NA,NA,NA,"intron",48272,"NR_188003.1","",""
"930","chr16:87836061-87836106","SLC7A5","chr16",87836061,87836106,46,"*",4.26225035601716e-05,4.26225035601716e-05,4.64256378950707e-10,0.178487450000568,0.59,0.76,-0.17,"U",-5.98839484922841e-05,"",20.8075,33401,1906.97092737271,0.46234182966152,0.114583992389952,7.96636860921114e-06,6.13641634130734e-05,"protein_coding","solute carrier family 7 member 5 [Source:HGNC Symbol;Acc:HGNC:11063]","prom,intron",-159,"XR_007065175.1","",""
"931","chr10:57728784-57729825","CISD1","chr10",57728784,57729825,1042,"*",4.25986960735935e-05,4.25986960735935e-05,4.49132745136957e-10,0.178084768232046,0.775,0.56,0.215,"M",5.98839484922702e-05,"",4.8625,-539337,749.123409170356,0.335119979448061,0.102136001332065,0.000356154834513696,0.00186727049638262,"protein_coding","CDGSH iron sulfur domain 1 [Source:HGNC Symbol;Acc:HGNC:30880]","intron",117552,"XR_001747454.1","",""
"932","chr5:33727035-33727153","AMACR","chr5",33727035,33727153,119,"*",4.25902965811588e-05,4.25902965811588e-05,4.43783443685245e-10,0.177942698532366,0.275,0.75,-0.475,"U",-5.98839484922439e-05,"",2.8725,280951,NA,NA,NA,NA,NA,NA,NA,"intron",24334,"XM_017009906.1","","enhD"
"933","chr17:68567053-68567737","WIPI1","chr17",68567053,68567737,685,"*",4.25727437066459e-05,4.25727437066459e-05,4.32580790591013e-10,0.177645807782125,0.105,0.41,-0.305,"U",-5.98839484922885e-05,"",5.15,-109540,210.574566533705,-0.294024294091701,0.120491674531585,0.00625853293488732,0.022977996466433,"protein_coding","WD repeat domain, phosphoinositide interacting 1 [Source:HGNC Symbol;Acc:HGNC:25471]","intron",-8627,"NR_027751.2","",""
"934","chr18:42415240-42416349","PIK3C3","chr18",42415240,42416349,1110,"*",4.25132460276808e-05,4.25132460276808e-05,3.94345381335505e-10,0.176639459190475,0.775,1,-0.225,"U",-5.98839484923018e-05,"",3.7475,460006,NA,NA,NA,NA,NA,NA,NA,"intron",228574,"NR_046174.2","","enhD"
"935","chr4:137775081-137775285","SLC7A11","chr4",137775081,137775285,205,"*",4.25132460276808e-05,4.25132460276808e-05,3.94345381335505e-10,0.176639459190475,0.775,1,-0.225,"U",-5.98839484923018e-05,"",2.535,537373,103.210483732784,2.13949569962491,0.254335508769367,2.69170851624654e-18,1.04318748084935e-16,"protein_coding","solute carrier family 7 member 11 [Source:HGNC Symbol;Acc:HGNC:11059]","",23682,"XR_007058270.1","",""
"936","chr16:50934526-50934593","CYLD","chr16",50934526,50934593,68,"*",4.25132460276507e-05,4.25132460276507e-05,3.94345381332413e-10,0.176639459189966,0.225,0,0.225,"M",5.98839484922752e-05,"",2.6925,192476,NA,NA,NA,NA,NA,NA,NA,"",50727,"NR_184305.1","",""
"937","chr20:6701283-6703272","BMP2","chr20",6701283,6703272,1990,"*",4.25132460276463e-05,4.25132460276463e-05,3.94345381332764e-10,0.176639459189891,0.24,0.78,-0.54,"U",-5.98839484922663e-05,"",5.2325,-64414,146.411569449968,1.5555396864777,0.154208256199938,1.16569575661154e-25,8.2374777583378e-24,"protein_coding","bone morphogenetic protein 2 [Source:HGNC Symbol;Acc:HGNC:1069]","",32865,"NR_146909.1","","enhD"
"938","chr4:10011518-10012181","DRD5","chr4",10011518,10012181,664,"*",4.25132460275982e-05,4.25132460275982e-05,3.94345381328054e-10,0.176639459189077,0.715,0.85,-0.135,"U",-5.98839484922223e-05,"",4.3975,229884,NA,NA,NA,NA,NA,NA,NA,"exon,intron",5040,"XR_007058024.1","",""
"939","chr5:53816146-53818004","NDUFS4","chr5",53816146,53818004,1859,"*",4.24606055398641e-05,4.24606055398641e-05,3.60127917065138e-10,0.175749093688835,0.325,0,0.325,"M",5.98839484922667e-05,"",3.615,255513,906.616717215064,0.239809397385656,0.100063398076945,0.00945092730236829,0.0325008416421697,"protein_coding","NADH:ubiquinone oxidoreductase subunit S4 [Source:HGNC Symbol;Acc:HGNC:7711]","exon,intron",1679,"NR_147167.1","",""
"940","chr21:33936304-33937666","ATP5PO","chr21",33936304,33937666,1363,"*",4.23995471212974e-05,4.23995471212974e-05,3.19878678621687e-10,0.174716346620346,0.825,0.97,-0.145,"U",-5.98839484922358e-05,"",5.3925,-4697,NA,NA,NA,NA,NA,NA,NA,"intron",5092,"NR_134558.1","","enhD"
"941","chr1:2443786-2443823","PEX10","chr1",2443786,2443823,38,"*",4.23803439372739e-05,4.23803439372739e-05,3.07072713610071e-10,0.174391542400528,0.155,0.4,-0.245,"U",-5.98839484922663e-05,"",3.42,-29989,453.76821047842,-0.269682543226496,0.113147371063603,0.00837165945007027,0.0294315268350787,"protein_coding","peroxisomal biogenesis factor 10 [Source:HGNC Symbol;Acc:HGNC:8851]","intron",16150,"XM_047435038.1","CpGi",""
"942","chr2:161576347-161576441","DPP4","chr2",161576347,161576441,95,"*",4.23534223071712e-05,4.23534223071712e-05,2.88981534376674e-10,0.173936187754598,0.3,0,0.3,"M",5.9883948492293e-05,"",5.74,497953,NA,NA,NA,NA,NA,NA,NA,"",17805,"XR_007088737.1","",""
"943","chrX:154038401-154039129","IRAK1","chrX",154038401,154039129,729,"*",4.23534223071427e-05,4.23534223071427e-05,2.8898153437633e-10,0.173936187754116,0.56,0.36,0.2,"M",5.98839484922524e-05,"",8.9175,-18499,5488.13925071142,0.782985403013245,0.108033894212407,1.53876883608744e-14,4.2299876937055e-13,"protein_coding","interleukin 1 receptor associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:6112]","intron",-1541,"XM_047442121.1","","enhD"
"944","chr6:137511693-137511706","TNFAIP3","chr6",137511693,137511706,14,"*",4.23354788188825e-05,4.23354788188825e-05,2.76824828296455e-10,0.173632690131116,0.855,0.5,0.355,"M",5.98839484922663e-05,"",4.5,-355508,4.74577651258649,1.693203871717,1.24254386090024,0.00076158893906679,0.00366829419530133,"protein_coding","TNF alpha induced protein 3 [Source:HGNC Symbol;Acc:HGNC:11896]","",-17300,"NM_175747.2","",""
"945","chr4:107440515-107441716","DKK2","chr4",107440515,107441716,1202,"*",4.23130924774399e-05,4.23130924774399e-05,2.6153437858212e-10,0.173254045727252,0.845,1,-0.155,"U",-5.9883948492268e-05,"",2.595,-156709,293.169761783818,3.49669364335035,0.183259504321078,5.96509051523455e-83,5.54007781602409e-80,"protein_coding","dickkopf WNT signaling pathway inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:2892]","",148682,"XR_939059.3","",""
"946","chr11:13539000-13540486","FAR1","chr11",13539000,13540486,1487,"*",4.22948433048351e-05,4.22948433048351e-05,2.48957088613571e-10,0.17294537773433,0.21,0,0.21,"M",5.98839484922663e-05,"",4.2125,-128182,3449.25987041868,-0.194669077379102,0.0600892678523516,0.000852002591435205,0.00404091325739057,"protein_coding","fatty acyl-CoA reductase 1 [Source:HGNC Symbol;Acc:HGNC:26222]","",-42820,"NM_001316352.2","",""
"947","chr17:11870830-11871154","MAP2K4","chr17",11870830,11871154,325,"*",4.2284454528962e-05,4.2284454528962e-05,2.41747502160424e-10,0.172769661132428,0.265,0,0.265,"M",5.98839484922577e-05,"",4.9025,-149675,NA,NA,NA,NA,NA,NA,NA,"intron",-11748,"NM_004662.2","",""
"948","chr17:11967557-11968128","MAP2K4","chr17",11967557,11968128,572,"*",4.22467218894182e-05,4.22467218894182e-05,2.15214773401052e-10,0.172131448191608,0.11,0,0.11,"M",5.98839484922663e-05,"",3.2725,-52701,NA,NA,NA,NA,NA,NA,NA,"intron",-7344,"XR_007065622.1","",""
"949","chr7:97734081-97734184","ASNS","chr7",97734081,97734184,104,"*",4.22467218894182e-05,4.22467218894182e-05,2.15214773401052e-10,0.172131448191608,0.11,0,0.11,"M",5.98839484922663e-05,"",4.455,238801,131.852435412427,-0.951825401274963,0.228784793897567,6.46930645029128e-07,6.19647566260865e-06,"protein_coding","asparagine synthetase (glutamine-hydrolyzing) [Source:HGNC Symbol;Acc:HGNC:753]","intron",1997,"NM_003182.3","shores",""
"950","chr17:11616077-11616290","MAP2K4","chr17",11616077,11616290,214,"*",4.22467218894182e-05,4.22467218894182e-05,2.15214773401053e-10,0.172131448191608,0.45,1,-0.55,"U",-5.98839484922663e-05,"",3.4175,-404539,NA,NA,NA,NA,NA,NA,NA,"intron",17609,"XM_011523703.3","",""
"951","chr2:195210645-195212370","SLC39A10","chr2",195210645,195212370,1726,"*",4.22467218894017e-05,4.22467218894017e-05,2.15214773397999e-10,0.17213144819133,0.835,1,-0.165,"U",-5.98839484922626e-05,"",3.1725,-363607,NA,NA,NA,NA,NA,NA,NA,"intron",-5222,"XR_001739835.1","",""
"952","chr4:110587049-110587060","PITX2","chr4",110587049,110587060,12,"*",4.22467218894017e-05,4.22467218894017e-05,2.15214773397999e-10,0.17213144819133,0.835,1,-0.165,"U",-5.98839484922626e-05,"",5.2075,55063,NA,NA,NA,NA,NA,NA,NA,"",-24283,"XR_939071.3","shores",""
"953","chr4:68294678-68294700","UGT2B17","chr4",68294678,68294700,23,"*",4.22231221568825e-05,4.22231221568825e-05,1.9829526802821e-10,0.171732280391894,0.605,1,-0.395,"U",-5.9883948492269e-05,"",3.85,281713,NA,NA,NA,NA,NA,NA,NA,"",-48985,"XM_011531609.1","",""
"954","chr5:53798395-53798457","NDUFS4","chr5",53798395,53798457,63,"*",-3.3216333670779e-05,4.21985490291133e-05,1.79904493828354e-09,0.171316648505858,0.105,0.61,-0.505,"U",-2.98076906690382e-05,"",2.75,237762,906.616717215064,0.239809397385656,0.100063398076945,0.00945092730236829,0.0325008416421697,"protein_coding","NADH:ubiquinone oxidoreductase subunit S4 [Source:HGNC Symbol;Acc:HGNC:7711]","intron",21226,"NR_147167.1","",""
"955","chr1:43131146-43131478","SLC2A1","chr1",43131146,43131478,333,"*",4.21742177425186e-05,4.21742177425186e-05,1.62176463349463e-10,0.170905107141161,0.9,0.78,0.12,"M",5.98839484922498e-05,"",4.4775,-172253,NA,NA,NA,NA,NA,NA,NA,"",-11484,"XM_005270876.5","",""
"956","chr12:129976551-129976952","FZD10","chr12",129976551,129976952,402,"*",4.21742177425086e-05,4.21742177425086e-05,1.62176463345096e-10,0.170905107140992,0.12,0,0.12,"M",5.98839484922663e-05,"",4.1225,-185507,NA,NA,NA,NA,NA,NA,NA,"",18970,"XR_945543.3","",""
"957","chr18:48779365-48780354","SMAD7","chr18",48779365,48780354,990,"*",4.21742177425066e-05,4.21742177425066e-05,1.6217646334499e-10,0.170905107140957,0.89,0.77,0.12,"M",5.9883948492264e-05,"",3.2275,170611,881.421111887224,0.37397817371449,0.0863657357687717,4.0559564643095e-06,3.32205190092499e-05,"protein_coding","SMAD family member 7 [Source:HGNC Symbol;Acc:HGNC:6773]","exon,intron",17550,"XR_007066462.1","","enhD"
"958","chr4:95264231-95265903","BMPR1B","chr4",95264231,95265903,1673,"*",4.21742177425066e-05,4.21742177425066e-05,1.6217646334499e-10,0.170905107140957,0.88,1,-0.12,"U",-5.9883948492264e-05,"",2.99,506276,678.259846580184,0.238224744978764,0.0906791604296093,0.00500899035279439,0.0189439782030858,"protein_coding","bone morphogenetic protein receptor type 1B [Source:HGNC Symbol;Acc:HGNC:1077]","intron",99055,"XM_047416345.1","",""
