"","seqnames","start","end","width","strand","average_shap_value","reliability_shap_value","z_score","gene_symbol","annotated_genes","dist_to_TSS"
"11364","chr10",101817127,101819088,1962,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"MGEA5","NPM3, OGA","-33681, 0"
"11365","chr7",139360824,139361387,564,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"LUC7L2","FMC1-LUC7L2, KLRG2","19464, 122286"
"11366","chr4",15001436,15003421,1986,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"CPEB2","CPEB2","0"
"11367","chrX",120559917,120561889,1973,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"CUL4B","LAMP2, MCTS1","-90552, -32121"
"11368","chr6",169722696,169722963,268,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"PHF10","WDR27, PHF10","-20629, 2603"
"11369","chr1",185158030,185158530,501,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"TRMT1L","SWT1, TRMT1L","950, -958"
"11370","chr3",25663429,25665421,1993,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"TOP2B","RARB, TOP2B","975542, 0"
"11371","chr10",102055532,102056409,878,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"C10orf76","ARMH3","0"
"11372","chr11",66438113,66439250,1138,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"MRPL11","NPAS4, PELI3","28955, -27077"
"11373","chr10",86756764,86757866,1103,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"BMPR1A","BMPR1A, SNCG","168, -200733"
"11374","chr1",204493700,204495282,1583,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"PIK3C2B","PPP1R15B, PIK3C2B","-81813, 0"
"11375","chr1",38872620,38874315,1696,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"MYCBP","MYCBP, RRAGC","0, 179"
"11376","chr8",13513913,13515897,1985,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"DLC1","C8orf48","-50972"
"11377","chr12",58919873,58921101,1229,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"LRIG3","LRIG3","0"
"11378","chr8",41490183,41491381,1199,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"GOLGA7","GOLGA7, GINS4","1983, -37837"
"11379","chr17",59619041,59621020,1980,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"CLTC","CLTC, VMP1","0, -86478"
"11380","chr13",60163306,60164405,1100,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"DIAPH3","DIAPH3","0"
"11381","chr19",10419255,10421227,1973,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"CDC37","CDC37","0"
"11382","chr8",22604453,22605458,1006,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"KIAA1967","CCAR2","0"
"11383","chr1",32816329,32816480,152,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"S100PBP","S100PBP","-287"
"11384","chrX",153970125,153971463,1339,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"HCFC1","TMEM187, HCFC1","-1291, 355"
"11385","chr13",48232911,48234222,1312,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"ITM2B","ITM2B, RB1","299, -69522"
"11386","chr12",50763540,50765442,1903,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"ATF1","ATF1, TMPRSS12","0, -77478"
"11387","chr17",21213156,21215084,1929,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"USP22","DHRS7B, TMEM11","89792, 0"
"11388","chr19",10106032,10107180,1149,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"ANGPTL6","PPAN-P2RY11, PPAN, ANGPTL6, P2RY11","0, 0, -3354, -4513"
"11389","chr2",216498588,216499965,1378,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"RPL37A","RPL37A, IGFBP2","0, -132863"
"11390","chr13",52454773,52456476,1704,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"CKAP2","VPS36, CKAP2, HNRNPA1L2","-4139, 0, -143566"
"11391","chr2",159614736,159616552,1817,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"BAZ2B","WDSUB1, MARCHF7","-328033, -95905"
"11392","chr8",58658496,58660146,1651,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"NSMAF","SDCBP, NSMAF","105572, 0"
"11393","chr6",31739635,31740125,491,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"CLIC1","HLA-DRB5","790162"
"11394","chr13",78658597,78660581,1985,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"RNF219","OBI1","0"
"11395","chr19",29941889,29943213,1325,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"URI1","URI1, ZNF536","18245, -281678"
"11396","chrX",134796316,134797351,1036,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"FAM122B","PABIR3, PABIR2","0, 0"
"11397","chr6",24719746,24721734,1989,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"C6orf62","TDP2, C6orf62","-52816, 0"
"11398","chr6",41894549,41896051,1503,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"USP49","FRS3, BYSL","-108007, -25448"
"11399","chrX",123859647,123860293,647,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"XIAP","XIAP","0"
"11400","chr5",52787330,52788985,1656,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"ITGA1","ITGA1, PELO, ITGA2","0, 0, -200355"
"11401","chr16",2473639,2475637,1999,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"TBC1D24","TBC1D24","0"
"11402","chr4",102760047,102761299,1253,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"MANBA","MANBA","0"
"11403","chr2",74178115,74179238,1124,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"MOB1A","MOB1A","0"
"11404","chr2",156332492,156333458,967,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"NR4A2","NR4A2","8890"
"11405","chr2",238288050,238289462,1413,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"PER2","HES6, PER2","-47388, 11158"
"11406","chr2",20349600,20351188,1589,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"PUM2","SDC1, PUM2","-124167, 1046"
"11407","chr1",244047436,244049429,1994,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"ZBTB18","ZBTB18","0"
"11408","chr2",182715535,182716755,1221,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"DNAJC10","DNAJC10","0"
"11409","chr7",39948952,39950946,1995,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"CDK13","CDK13","0"
"11410","chr17",7403556,7405547,1992,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"TMEM256","CTDNEP1, TNFSF12","-151065, -142961"
"11411","chrX",130902162,130904002,1841,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"ENOX2","RBMX2, ENOX2","500175, 0"
"11412","chr10",130109762,130111746,1985,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"GLRX3","EBF3, C10orf143","-136709, 0"
"11413","chr2",85595008,85596161,1154,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"RNF181","RNF181","0"
"11414","chr10",27154571,27156569,1999,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"YME1L1","MASTL, YME1L1","0, 0"
"11415","chr11",66545550,66546561,1012,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"ZDHHC24","ACTN3, ZDHHC24","0, 0"
"11416","chr2",55617037,55619016,1980,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"PPP4R3B","CFAP36, PPP4R3B","97433, 0"
"11417","chr1",47312866,47314539,1674,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"STIL","TAL1, STIL","-80641, 353"
"11418","chr3",141875513,141877489,1977,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"ATP1B3","ATP1B3, TFDP2","0, 272055"
"11419","chr9",83979722,83981716,1995,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"RMI1","RMI1, HNRNPK","0, 0"
"11420","chr17",7251029,7252998,1970,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"CTDNEP1","GABARAP, CTDNEP1","-6394, 0"
"11421","chr1",94236879,94237959,1081,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"ARHGAP29","ABCA4, ARHGAP29","-115731, 37109"
"11422","chr16",30377749,30379227,1479,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"MYLPF","ZNF48","0"
"11423","chr2",127293467,127294514,1048,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"ERCC3","ERCC3","0"
"11424","chr2",156341509,156343213,1705,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"GPD2","NR4A2","0"
"11425","chr17",7306756,7308713,1958,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"EIF5A","CTDNEP1, TNFSF12","-54265, -239795"
"11426","chr2",156333804,156335282,1479,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"NR4A2","NR4A2","7066"
"11427","chr11",66001328,66003009,1682,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"BANF1","BANF1, EIF1AD","0, 0"
"11428","chr2",173962984,173964929,1946,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"SP3","CDCA7, SP3","608164, 444"
"11429","chr9",122903800,122905736,1937,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"RC3H2","PDCL, RC3H2","-75212, 0"
"11430","chr4",83334574,83335420,847,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"HPSE","HPSE","0"
"11431","chr3",160400765,160402459,1695,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"IFT80","IFT80","-885"
"11432","chr11",66616044,66618037,1994,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"RBM14","RBM14-RBM4, RBM14, RBM4","0, 0, -20630"
"11433","chr7",32957202,32958153,952,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"FKBP9","FKBP9","0"
"11434","chr8",23528574,23530162,1589,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"SLC25A37","SLC25A37, NKX3-1","0, 152776"
"11435","chr17",7583625,7584549,925,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"CD68","MPDU1","0"
"11436","chr17",8288304,8289283,980,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"RANGRF","RANGRF","0"
"11437","chr9",125142934,125143948,1015,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"SCAI","SCAI","0"
"11438","chr8",26576809,26578520,1712,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"DPYSL2","PNMA2, ADRA1A","-62717, 288758"
"11439","chr11",33160226,33161798,1573,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"CSTF3","TCP11L1, CSTF3","120809, 573"
"11440","chr17",67717253,67718833,1581,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"NOL11","NOL11","0"
"11441","chr6",96897113,96898987,1875,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"NDUFAF4","NDUFAF4","0"
"11442","chr8",116766023,116767524,1502,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"UTP23","UTP23, EIF3H","0, 0"
"11443","chr4",121800949,121802062,1114,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"EXOSC9","EXOSC9","0"
"11444","chrX",48918493,48919210,718,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"PIM2","PCSK1N, PLP2","-82883, -252688"
"11445","chr3",182979371,182981091,1721,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"DCUN1D1","ATP11B, DCUN1D1","185868, 4862"
"11446","chr19",12790935,12792183,1249,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"HOOK2","JUNB, HOOK2","0, 399"
"11447","chr1",19881949,19883223,1275,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"OTUD3","OTUD3","0"
"11448","chr6",99393431,99394341,911,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"COQ3","COQ3","0"
"11449","chr14",99685316,99685343,28,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"CYP46A1","CYP46A1, EML1","1018, -52350"
"11450","chr11",73759575,73761525,1951,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"RAB6A","PLEKHB1, RAB6A","113397, 0"
"11451","chr20",45415911,45416800,890,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"PIGT","PIGT","0"
"11452","chr15",55289464,55290710,1247,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"RAB27A","RSL24D1, PIGB","-92415, -28250"
"11453","chr13",75537329,75538428,1100,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"COMMD6","TBC1D4, UCHL3","-55160, -11055"
"11454","chrX",41333022,41335019,1998,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"DDX3X","DDX3X, NYX","0, -112324"
"11455","chr15",96329791,96331646,1856,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"NR2F2","NR2F2","3853"
"11456","chr19",13774053,13775439,1387,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"C19orf53","C19orf53","0"
"11457","chr5",177311323,177312783,1461,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"RAB24","RAB24, MXD3","0, 0"
"11458","chr12",57845328,57847310,1983,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"CTDSP2","AVIL, CTDSP2","-26594, 0"
"11459","chr18",46173338,46175193,1856,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"C18orf25","ARK2N, ARK2C","0, -151616"
"11460","chr2",238426191,238427788,1598,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"ASB1","ASB1, HDAC4","0, 973866"
"11461","chr16",30369674,30371436,1763,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"TBC1D10B","MYL11, TBC1D10B","0, 0"
"11462","chr3",93979617,93980908,1292,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"ARL13B","ARL13B, PROS1","0, 0"
"11463","chr3",129439340,129440959,1620,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"MBD4","MBD4","0"
"11464","chr3",141486698,141488256,1559,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"RASA2","RASA2, RNF7","0, -249993"
"11465","chr7",100874659,100876051,1393,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"SRRT","SRRT","0"
"11466","chr20",2101493,2103424,1932,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"STK35","STK35, TGM3","0, -103904"
"11467","chr12",53726041,53726433,393,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"CALCOCO1","ATP5MC2, CALCOCO1","-48633, 1312"
"11468","chr19",44303818,44305211,1394,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"ZNF235","ZNF233, ZNF235","43938, 0"
"11469","chr3",170180403,170181838,1436,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"PHC3","GPR160, PHC3","142408, 0"
"11470","chr5",163459774,163461762,1989,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"NUDCD2","HMMR, NUDCD2","0, 0"
"11471","chr6",122399322,122400526,1205,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"HSF2","HSF2","0"
"11472","chr5",138032174,138033480,1307,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"FAM13B","PKD2L2, FAM13B","144206, 18481"
"11473","chr16",87388425,87388744,320,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"FBXO31","MAP1LC3B, FBXO31","4472, 3398"
"11474","chr17",4142353,4144344,1992,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"ZZEF1","CYB5D2, ZZEF1","0, 0"
"11475","chr2",127386864,127388407,1544,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"MAP3K2","ERCC3, MAP3K2","-92698, 58"
"11476","chr2",27071031,27072724,1694,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"OST4","OST4","0"
"11477","chr5",171387331,171389307,1977,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"NPM1","NPM1, FGF18","215, -30340"
"11478","chr20",32357576,32359564,1989,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"ASXL1","ASXL1, NOL4L","0, 225769"
"11479","chr2",88054912,88056055,1144,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"KRCC1","RGPD2, SMYD1","-62054, -11770"
"11480","chr14",65411610,65413610,2001,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"FUT8","FUT8, CCDC196","1018, -998094"
"11481","chr19",29212432,29213540,1109,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"UQCRFS1","UQCRFS1","0"
"11482","chr15",85380152,85381512,1361,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"AKAP13","AKAP13","0"
"11483","chr11",62727634,62729606,1973,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"HNRNPUL2","TTC9C, HNRNPUL2","0, -177"
"11484","chr2",71129392,71131363,1972,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"MCEE","MPHOSPH10, MCEE","0, 0"
"11485","chr3",136193482,136195257,1776,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"MSL2","PPP2R3A, MSL2","227754, 1984"
"11486","chr6",89145334,89147230,1897,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"PM20D2","PM20D2, GABRR1","0, 84048"
"11487","chr21",31659392,31660559,1168,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"SOD1","SOD1","0"
"11488","chr12",990392,991995,1604,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"ERC1","ERC1, RAD52","0, 0"
"11489","chr6",122788978,122790043,1066,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"SMPDL3A","SMPDL3A","0"
"11490","chr11",8870335,8871587,1253,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"ST5","TRIM66, AKIP1","-187641, -39552"
"11491","chr15",56918490,56920488,1999,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"TCF12","TCF12, ZNF280D","0, 0"
"11492","chr19",42241960,42243443,1484,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"GSK3A","DEDD2, ERF","-9811, 11685"
"11493","chr19",11504921,11506032,1112,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"CNN1","ZNF653","0"
"11494","chr15",72230080,72232076,1997,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"PKM","GRAMD2A, PKM","-32293, 0"
"11495","chr19",42267915,42269694,1780,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"CIC","CIC, PRR19","0, -32404"
"11496","chr18",23452844,23454253,1410,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"RIOK3","RIOK3","0"
"11497","chr14",102304555,102305381,827,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"MOK","MOK","0"
"11498","chr20",3820036,3821221,1186,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"AP5S1","AP5S1","0"
"11499","chr11",10807587,10809574,1988,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"EIF4G2","CTR9, EIF4G2","56341, 0"
"11500","chr5",151157162,151158172,1011,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"ANXA6","ANXA6","0"
"11501","chr15",72473693,72475668,1976,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"ARIH1","ARIH1, LOC112268145","0, -163153"
"11502","chr10",102713322,102715258,1937,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"ARL3","SFXN2, ARL3","0, 0"
"11503","chr15",72271922,72272982,1061,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"PARP6","PKM, PARP6","-40103, 17"
"11504","chr5",72815697,72817553,1857,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"TNPO1","TNPO1, FCHO2","0, -138488"
"11505","chr1",6601444,6603313,1870,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"KLHL21","ZBTB48, PHF13","21450, -10418"
"11506","chr7",98878316,98879608,1293,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"TRRAP","TRRAP, SMURF1","383, 264500"
"11507","chr1",150363517,150365470,1954,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"RPRD2","RPRD2, TARS2","426, -121944"
"11508","chr1",208243565,208245562,1998,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"PLXNA2","PLXNA2","0"
"11509","chr17",38351677,38353106,1430,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"SOCS7","TBC1D3C, RPL23","-283043, 500634"
"11510","chr12",42588542,42590201,1660,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"PRICKLE1","ZCRB1, PRICKLE1","-262285, 154"
"11511","chr17",12020575,12021933,1359,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"MAP2K4","MAP2K4, ZNF18","0, 0"
"11512","chr9",128127071,128128810,1740,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"PTGES2","NAIF1, PTGES2","-58865, 0"
"11513","chr17",61399199,61401200,2002,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"TBX2","TBX2, TBX4","0, -51204"
"11514","chr12",57078035,57079548,1514,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"TMEM194A","MYO1A, NAB2","-26837, -9495"
"11515","chr3",52536329,52537516,1188,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"NT5DC2","NT5DC2","-1275"
"11516","chr12",109900094,109901281,1188,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"TCHP","GLTP, ANKRD13A","-19553, -97905"
"11517","chr19",49639880,49640822,943,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"RRAS","SCAF1, RRAS","-1387, 0"
"11518","chr1",26169689,26170333,645,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"ZNF593","ZNF593, C1orf232","0, -726"
"11519","chr2",12716371,12718360,1990,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"TRIB2","TRIB2","0"
"11520","chr8",19012562,19014165,1604,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"PSD3","NAT2, PSD3","626251, 70565"
"11521","chr5",138574511,138575982,1472,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"HSPA9","ETF1, HSPA9","-31275, 0"
"11522","chr3",31531495,31533422,1928,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"STT3B","STT3B","0"
"11523","chr4",83011935,83013828,1894,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"LIN54","LIN54","0"
"11524","chr17",44220362,44222351,1990,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"UBTF","ATXN7L3, UBTF","-20249, 0"
"11525","chr6",73519973,73521950,1978,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"EEF1A1","MTO1, EEF1A1","58395, 3637"
"11526","chr20",50957573,50959328,1756,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"DPM1","MOCS3, DPM1","0, 0"
"11527","chr12",1690443,1692137,1695,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"ADIPOR2","FBXL14","-95862"
"11528","chr2",54456157,54458156,2000,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"SPTBN1","SPTBN1, EML6","0, -265343"
"11529","chr1",64744172,64746028,1857,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"RAVER2","RAVER2","0"
"11530","chr3",15205737,15207114,1378,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"CAPN7","CAPN7","0"
"11531","chr15",41774062,41775032,971,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"MAPKBP1","MAPKBP1","0"
"11532","chr1",26997539,26997981,443,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"TRNP1","TRNP1, TENT5B","3847, 14869"
"11533","chr1",27234215,27235546,1332,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"WDTC1","WDTC1","0"
"11534","chr17",17041957,17043859,1903,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"MPRIP","MPRIP, PLD6","0, 162474"
"11535","chr3",194671438,194672808,1371,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"LSG1","TMEM44, LSG1","-37749, 0"
"11536","chr16",75250783,75251954,1172,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"BCAR1","LDHD, BCAR1","-134003, 16099"
"11537","chr5",62305851,62307711,1861,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"KIF2A","KIF2A, IPO11, DIMT1","0, 0, 96232"
"11538","chr17",49788293,49789427,1135,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"KAT7","KAT7, FAM117A","0, 0"
"11539","chr7",92589479,92590580,1102,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"FAM133B","FAM133B","0"
"11540","chr18",26089384,26091385,2002,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"SS18","ZNF521, SS18","-737194, 0"
"11541","chr8",17246093,17247979,1887,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"CNOT7","VPS37A, CNOT7","0, 0"
"11542","chr11",73307267,73308969,1703,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"ARHGEF17","ARHGEF17","0"
"11543","chr2",47402661,47404092,1432,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"MSH2","MSH2, KCNK12","0, 166893"
"11544","chr19",982578,983080,503,"*",4.56081559755462e-06,-4.56081559755462e-06,-0.111935506335696,"WDR18","WDR18","-1252"
