chrom,source,type,start,end,score,strand,phase,ID,bound_end,bound_start,description,feature_type,region,length,segment_id,gene_symbol
chr22,Regulatory_Build,promoter,30966000,30972200,.,.,.,promoter:ENSR00000145288,30972200,30964802,Predicted promoter,Promoter,"[30966000, 30972200]",6200,chr22:30966000-30972200,MORC2
chr22,Regulatory_Build,promoter,31078001,31086801,.,.,.,promoter:ENSR00000145307,31094599,31078001,Predicted promoter,Promoter,"[31078001, 31086801]",8800,chr22:31078001-31086801,SMTN
chr22,Regulatory_Build,promoter,31102000,31109000,.,.,.,promoter:ENSR00000145315,31109000,31097802,Predicted promoter,Promoter,"[31102000, 31109000]",7000,chr22:31102000-31109000,RP3-412A9
chr22,Regulatory_Build,promoter,31122600,31123801,.,.,.,promoter:ENSR00000145316,31124199,31121402,Predicted promoter,Promoter,"[31122600, 31123801]",1201,chr22:31122600-31123801,INPP5J
chr22,Regulatory_Build,promoter,31139200,31140601,.,.,.,promoter:ENSR00000670076,31141599,31138802,Predicted promoter,Promoter,"[31139200, 31140601]",1401,chr22:31139200-31140601,PLA2G3
chr22,Regulatory_Build,promoter,31159001,31162601,.,.,.,promoter:ENSR00000145326,31163599,31159001,Predicted promoter,Promoter,"[31159001, 31162601]",3600,chr22:31159001-31162601,RNF185
chr22,Regulatory_Build,promoter,31211400,31214001,.,.,.,promoter:ENSR00000145332,31225399,31209202,Predicted promoter,Promoter,"[31211400, 31214001]",2601,chr22:31211400-31214001,LIMK2
chr22,Regulatory_Build,promoter,31247800,31251201,.,.,.,promoter:ENSR00001059422,31254799,31246402,Predicted promoter,Promoter,"[31247800, 31251201]",3401,chr22:31247800-31251201,LIMK2
chr22,Regulatory_Build,promoter,31284800,31294201,.,.,.,promoter:ENSR00000145348,31298799,31272402,Predicted promoter,Promoter,"[31284800, 31294201]",9401,chr22:31284800-31294201,PIK3IP1
chr22,Regulatory_Build,promoter,31342200,31348201,.,.,.,promoter:ENSR00000145354,31348599,31339202,Predicted promoter,Promoter,"[31342200, 31348201]",6001,chr22:31342200-31348201,PATZ1
chr22,Regulatory_Build,promoter,31398800,31401401,.,.,.,promoter:ENSR00000145357,31401599,31398202,Predicted promoter,Promoter,"[31398800, 31401401]",2601,chr22:31398800-31401401,DRG1
chr22,Regulatory_Build,promoter,31488200,31491801,.,.,.,promoter:ENSR00000145361,31496399,31487802,Predicted promoter,Promoter,"[31488200, 31491801]",3601,chr22:31488200-31491801,EIF4ENIF1
chr22,Regulatory_Build,promoter,31488200,31491801,.,.,.,promoter:ENSR00000145361,31496399,31487802,Predicted promoter,Promoter,"[31488200, 31491801]",3601,chr22:31488200-31491801,SFI1
chr22,Regulatory_Build,promoter,31493200,31498201,.,.,.,promoter:ENSR00000145363,31504799,31490202,Predicted promoter,Promoter,"[31493200, 31498201]",5001,chr22:31493200-31498201,SFI1
chr22,Regulatory_Build,promoter,31493200,31498201,.,.,.,promoter:ENSR00000145363,31504799,31490202,Predicted promoter,Promoter,"[31493200, 31498201]",5001,chr22:31493200-31498201,EIF4ENIF1
chr22,Regulatory_Build,promoter,31629600,31632001,.,.,.,promoter:ENSR00000670201,31636999,31623602,Predicted promoter,Promoter,"[31629600, 31632001]",2401,chr22:31629600-31632001,PISD
chr22,Regulatory_Build,promoter,31660400,31663201,.,.,.,promoter:ENSR00000145386,31663799,31659002,Predicted promoter,Promoter,"[31660400, 31663201]",2801,chr22:31660400-31663201,PISD
chr22,Regulatory_Build,promoter,31751200,31755401,.,.,.,promoter:ENSR00000145395,31755999,31750002,Predicted promoter,Promoter,"[31751200, 31755401]",4201,chr22:31751200-31755401,DEPDC5
chr22,Regulatory_Build,promoter,31792601,31792800,.,.,.,promoter:ENSR00000670225,31792800,31792601,Predicted promoter,Promoter,"[31792601, 31792800]",199,chr22:31792601-31792800,DEPDC5
chr22,Regulatory_Build,promoter,31943400,31947401,.,.,.,promoter:ENSR00000145412,31948599,31942002,Predicted promoter,Promoter,"[31943400, 31947401]",4001,chr22:31943400-31947401,YWHAH
chr22,Regulatory_Build,promoter,32042600,32045400,.,.,.,promoter:ENSR00000670292,32045400,32042202,Predicted promoter,Promoter,"[32042600, 32045400]",2800,chr22:32042600-32045400,SLC5A1
chr22,Regulatory_Build,promoter,32203800,32206001,.,.,.,promoter:ENSR00000670325,32207999,32200002,Predicted promoter,Promoter,"[32203800, 32206001]",2201,chr22:32203800-32206001,RFPL2
chr22,Regulatory_Build,promoter,32354201,32355001,.,.,.,promoter:ENSR00000670354,32355999,32354201,Predicted promoter,Promoter,"[32354201, 32355001]",800,chr22:32354201-32355001,RFPL3
chr22,Regulatory_Build,promoter,32354201,32355001,.,.,.,promoter:ENSR00000670354,32355999,32354201,Predicted promoter,Promoter,"[32354201, 32355001]",800,chr22:32354201-32355001,SLC5A4
chr22,Regulatory_Build,promoter,32410000,32413001,.,.,.,promoter:ENSR00000145450,32413399,32406802,Predicted promoter,Promoter,"[32410000, 32413001]",3001,chr22:32410000-32413001,RTCB
chr22,Regulatory_Build,promoter,32473400,32477601,.,.,.,promoter:ENSR00000145453,32479399,32472002,Predicted promoter,Promoter,"[32473400, 32477601]",4201,chr22:32473400-32477601,FBXO7
chr22,Regulatory_Build,promoter,32800200,32805601,.,.,.,promoter:ENSR00000145510,32806799,32799602,Predicted promoter,Promoter,"[32800200, 32805601]",5401,chr22:32800200-32805601,TIMP3
chr22,Regulatory_Build,promoter,33057800,33058801,.,.,.,promoter:ENSR00000670549,33059015,33057402,Predicted promoter,Promoter,"[33057800, 33058801]",1001,chr22:33057800-33058801,SYN3
chr22,Regulatory_Build,promoter,33917800,33923601,.,.,.,promoter:ENSR00000145618,33924599,33916402,Predicted promoter,Promoter,"[33917800, 33923601]",5801,chr22:33917800-33923601,LARGE
chr22,Regulatory_Build,promoter,35066001,35069801,.,.,.,promoter:ENSR00000670894,35070199,35066001,Predicted promoter,Promoter,"[35066001, 35069801]",3800,chr22:35066001-35069801,ISX
chr22,Regulatory_Build,promoter,35256601,35259601,.,.,.,promoter:ENSR00000145660,35259799,35256601,Predicted promoter,Promoter,"[35256601, 35259601]",3000,chr22:35256601-35259601,HMGXB4
chr22,Regulatory_Build,promoter,35298800,35302401,.,.,.,promoter:ENSR00000670942,35318199,35298402,Predicted promoter,Promoter,"[35298800, 35302401]",3601,chr22:35298800-35302401,TOM1
chr22,Regulatory_Build,promoter,35380600,35383201,.,.,.,promoter:ENSR00000670959,35385399,35362402,Predicted promoter,Promoter,"[35380600, 35383201]",2601,chr22:35380600-35383201,HMOX1
chr22,Regulatory_Build,promoter,35399000,35402001,.,.,.,promoter:ENSR00000145678,35403199,35393602,Predicted promoter,Promoter,"[35399000, 35402001]",3001,chr22:35399000-35402001,MCM5
chr22,Regulatory_Build,promoter,35539800,35542201,.,.,.,promoter:ENSR00000145699,35542399,35538602,Predicted promoter,Promoter,"[35539800, 35542201]",2401,chr22:35539800-35542201,RASD2
chr22,Regulatory_Build,promoter,35614601,35617401,.,.,.,promoter:ENSR00000671041,35618399,35614601,Predicted promoter,Promoter,"[35614601, 35617401]",2800,chr22:35614601-35617401,MB
chr22,Regulatory_Build,promoter,35646600,35650601,.,.,.,promoter:ENSR00001059826,35651399,35646202,Predicted promoter,Promoter,"[35646600, 35650601]",4001,chr22:35646600-35650601,APOL6
chr22,Regulatory_Build,promoter,35833600,35841201,.,.,.,promoter:ENSR00000145739,35843599,35833202,Predicted promoter,Promoter,"[35833600, 35841201]",7601,chr22:35833600-35841201,RBFOX2
chr22,Regulatory_Build,promoter,36026400,36030001,.,.,.,promoter:ENSR00000145776,36030599,36026202,Predicted promoter,Promoter,"[36026400, 36030001]",3601,chr22:36026400-36030001,RBFOX2
chr22,Regulatory_Build,promoter,36155600,36163801,.,.,.,promoter:ENSR00001239349,36167799,36148602,Predicted promoter,Promoter,"[36155600, 36163801]",8201,chr22:36155600-36163801,APOL3
chr22,Regulatory_Build,promoter,36200600,36202201,.,.,.,promoter:ENSR00001059892,36214599,36200202,Predicted promoter,Promoter,"[36200600, 36202201]",1601,chr22:36200600-36202201,APOL4
chr22,Regulatory_Build,promoter,36204000,36204801,.,.,.,promoter:ENSR00001239353,36214599,36200202,Predicted promoter,Promoter,"[36204000, 36204801]",801,chr22:36204000-36204801,APOL4
chr22,Regulatory_Build,promoter,36237000,36240201,.,.,.,promoter:ENSR00001239355,36240399,36234602,Predicted promoter,Promoter,"[36237000, 36240201]",3201,chr22:36237000-36240201,APOL2
chr22,Regulatory_Build,promoter,36252600,36254601,.,.,.,promoter:ENSR00000145819,36257399,36251002,Predicted promoter,Promoter,"[36252600, 36254601]",2001,chr22:36252600-36254601,APOL1
chr22,Regulatory_Build,promoter,36382000,36389601,.,.,.,promoter:ENSR00000145845,36418199,36317602,Predicted promoter,Promoter,"[36382000, 36389601]",7601,chr22:36382000-36389601,MYH9
chr22,Regulatory_Build,promoter,36480400,36482801,.,.,.,promoter:ENSR00000145866,36483399,36479802,Predicted promoter,Promoter,"[36480400, 36482801]",2401,chr22:36480400-36482801,TXN2
chr22,Regulatory_Build,promoter,36506400,36507601,.,.,.,promoter:ENSR00001059926,36510399,36505002,Predicted promoter,Promoter,"[36506400, 36507601]",1201,chr22:36506400-36507601,FOXRED2
chr22,Regulatory_Build,promoter,36527000,36530401,.,.,.,promoter:ENSR00000145872,36531399,36526602,Predicted promoter,Promoter,"[36527000, 36530401]",3401,chr22:36527000-36530401,EIF3D
chr22,Regulatory_Build,promoter,36702801,36704001,.,.,.,promoter:ENSR00000671358,36704379,36702801,Predicted promoter,Promoter,"[36702801, 36704001]",1200,chr22:36702801-36704001,CACNG2
chr22,Regulatory_Build,promoter,36774800,36777001,.,.,.,promoter:ENSR00001239389,36777399,36773802,Predicted promoter,Promoter,"[36774800, 36777001]",2201,chr22:36774800-36777001,IFT27
chr22,Regulatory_Build,promoter,36816400,36817401,.,.,.,promoter:ENSR00000671384,36817799,36815802,Predicted promoter,Promoter,"[36816400, 36817401]",1001,chr22:36816400-36817401,PVALB
chr22,Regulatory_Build,promoter,36860600,36863601,.,.,.,promoter:ENSR00000671394,36865399,36855602,Predicted promoter,Promoter,"[36860600, 36863601]",3001,chr22:36860600-36863601,NCF4
chr22,Regulatory_Build,promoter,36913200,36916201,.,.,.,promoter:ENSR00000145911,36919399,36911202,Predicted promoter,Promoter,"[36913200, 36916201]",3001,chr22:36913200-36916201,CSF2RB
chr22,Regulatory_Build,promoter,37017800,37021201,.,.,.,promoter:ENSR00000145924,37023199,37016602,Predicted promoter,Promoter,"[37017800, 37021201]",3401,chr22:37017800-37021201,TST
chr22,Regulatory_Build,promoter,37017800,37021201,.,.,.,promoter:ENSR00000145924,37023199,37016602,Predicted promoter,Promoter,"[37017800, 37021201]",3401,chr22:37017800-37021201,MPST
chr22,Regulatory_Build,promoter,37023801,37024600,.,.,.,promoter:ENSR00000671446,37024600,37023801,Predicted promoter,Promoter,"[37023801, 37024600]",799,chr22:37023801-37024600,MPST
chr22,Regulatory_Build,promoter,37051000,37052801,.,.,.,promoter:ENSR00000145932,37054199,37050002,Predicted promoter,Promoter,"[37051000, 37052801]",1801,chr22:37051000-37052801,KCTD17
chr22,Regulatory_Build,promoter,37146000,37150800,.,.,.,promoter:ENSR00000671498,37150800,37144802,Predicted promoter,Promoter,"[37146000, 37150800]",4800,chr22:37146000-37150800,IL2RB
chr22,Regulatory_Build,promoter,37187000,37189201,.,.,.,promoter:ENSR00000671514,37191199,37183202,Predicted promoter,Promoter,"[37187000, 37189201]",2201,chr22:37187000-37189201,C1QTNF6
chr22,Regulatory_Build,promoter,37196600,37201201,.,.,.,promoter:ENSR00000671535,37246999,37195602,Predicted promoter,Promoter,"[37196600, 37201201]",4601,chr22:37196600-37201201,C1QTNF6
chr22,Regulatory_Build,promoter,37212400,37212801,.,.,.,promoter:ENSR00000145965,37246999,37199402,Predicted promoter,Promoter,"[37212400, 37212801]",401,chr22:37212400-37212801,SSTR3
chr22,Regulatory_Build,promoter,37218400,37224201,.,.,.,promoter:ENSR00000145956,37246999,37199402,Predicted promoter,Promoter,"[37218400, 37224201]",5801,chr22:37218400-37224201,SSTR3
chr22,Regulatory_Build,promoter,37237400,37245601,.,.,.,promoter:ENSR00000671525,37246999,37199402,Predicted promoter,Promoter,"[37237400, 37245601]",8201,chr22:37237400-37245601,RAC2
chr22,Regulatory_Build,promoter,37281800,37285601,.,.,.,promoter:ENSR00000145975,37318599,37266202,Predicted promoter,Promoter,"[37281800, 37285601]",3801,chr22:37281800-37285601,CYTH4
chr22,Regulatory_Build,promoter,37483600,37487401,.,.,.,promoter:ENSR00000146006,37489999,37481202,Predicted promoter,Promoter,"[37483600, 37487401]",3801,chr22:37483600-37487401,MFNG
chr22,Regulatory_Build,promoter,37559200,37564601,.,.,.,promoter:ENSR00000671657,37572199,37556402,Predicted promoter,Promoter,"[37559200, 37564601]",5401,chr22:37559200-37564601,CDC42EP1
chr22,Regulatory_Build,promoter,37576400,37580001,.,.,.,promoter:ENSR00000671668,37583199,37572802,Predicted promoter,Promoter,"[37576400, 37580001]",3601,chr22:37576400-37580001,LGALS2
chr22,Regulatory_Build,promoter,37606800,37611001,.,.,.,promoter:ENSR00000146035,37614199,37603802,Predicted promoter,Promoter,"[37606800, 37611001]",4201,chr22:37606800-37611001,GGA1
chr22,Regulatory_Build,promoter,37638000,37641601,.,.,.,promoter:ENSR00000671685,37643999,37630802,Predicted promoter,Promoter,"[37638000, 37641601]",3601,chr22:37638000-37641601,SH3BP1
chr22,Regulatory_Build,promoter,37657600,37661801,.,.,.,promoter:ENSR00000146044,37665199,37655802,Predicted promoter,Promoter,"[37657600, 37661801]",4201,chr22:37657600-37661801,PDXP
chr22,Regulatory_Build,promoter,37674400,37678601,.,.,.,promoter:ENSR00000146050,37679199,37671002,Predicted promoter,Promoter,"[37674400, 37678601]",4201,chr22:37674400-37678601,LGALS1
chr22,Regulatory_Build,promoter,37674400,37678601,.,.,.,promoter:ENSR00000146050,37679199,37671002,Predicted promoter,Promoter,"[37674400, 37678601]",4201,chr22:37674400-37678601,NOL12
chr22,Regulatory_Build,promoter,37685800,37687801,.,.,.,promoter:ENSR00000146053,37688199,37684202,Predicted promoter,Promoter,"[37685800, 37687801]",2001,chr22:37685800-37687801,NOL12
chr22,Regulatory_Build,promoter,37696400,37698000,.,.,.,promoter:ENSR00000146054,37698000,37695602,Predicted promoter,Promoter,"[37696400, 37698000]",1600,chr22:37696400-37698000,TRIOBP
chr22,Regulatory_Build,promoter,37745000,37750201,.,.,.,promoter:ENSR00000146063,37755599,37736202,Predicted promoter,Promoter,"[37745000, 37750201]",5201,chr22:37745000-37750201,TRIOBP
chr22,Regulatory_Build,promoter,37802000,37809001,.,.,.,promoter:ENSR00001239461,37809599,37801802,Predicted promoter,Promoter,"[37802000, 37809001]",7001,chr22:37802000-37809001,H1F0
chr22,Regulatory_Build,promoter,37802000,37809001,.,.,.,promoter:ENSR00001239461,37809599,37801802,Predicted promoter,Promoter,"[37802000, 37809001]",7001,chr22:37802000-37809001,GCAT
chr22,Regulatory_Build,promoter,37842600,37845401,.,.,.,promoter:ENSR00000146075,37846199,37841402,Predicted promoter,Promoter,"[37842600, 37845401]",2801,chr22:37842600-37845401,ANKRD54
chr22,Regulatory_Build,promoter,37847800,37850801,.,.,.,promoter:ENSR00000146076,37851599,37847202,Predicted promoter,Promoter,"[37847800, 37850801]",3001,chr22:37847800-37850801,EIF3L
chr22,Regulatory_Build,promoter,37905200,37908401,.,.,.,promoter:ENSR00000146087,37908999,37904002,Predicted promoter,Promoter,"[37905200, 37908401]",3201,chr22:37905200-37908401,MICALL1
chr22,Regulatory_Build,promoter,37952400,37955201,.,.,.,promoter:ENSR00000146093,37955799,37952002,Predicted promoter,Promoter,"[37952400, 37955201]",2801,chr22:37952400-37955201,C22orf23
chr22,Regulatory_Build,promoter,37952400,37955201,.,.,.,promoter:ENSR00000146093,37955799,37952002,Predicted promoter,Promoter,"[37952400, 37955201]",2801,chr22:37952400-37955201,POLR2F
chr22,Regulatory_Build,promoter,37983000,37984801,.,.,.,promoter:ENSR00000671789,37985199,37982202,Predicted promoter,Promoter,"[37983000, 37984801]",1801,chr22:37983000-37984801,SOX10
chr22,Regulatory_Build,promoter,38056600,38058600,.,.,.,promoter:ENSR00000146108,38058600,38056202,Predicted promoter,Promoter,"[38056600, 38058600]",2000,chr22:38056600-38058600,PICK1
chr22,Regulatory_Build,promoter,38109600,38112201,.,.,.,promoter:ENSR00000671851,38112799,38109387,Predicted promoter,Promoter,"[38109600, 38112201]",2601,chr22:38109600-38112201,BAIAP2L2
chr22,Regulatory_Build,promoter,38180000,38182401,.,.,.,promoter:ENSR00000671876,38183999,38171202,Predicted promoter,Promoter,"[38180000, 38182401]",2401,chr22:38180000-38182401,PLA2G6
chr22,Regulatory_Build,promoter,38201000,38206001,.,.,.,promoter:ENSR00000671893,38221399,38198202,Predicted promoter,Promoter,"[38201000, 38206001]",5001,chr22:38201000-38206001,MAFF
chr22,Regulatory_Build,promoter,38270600,38273801,.,.,.,promoter:ENSR00000146155,38274199,38269602,Predicted promoter,Promoter,"[38270600, 38273801]",3201,chr22:38270600-38273801,TMEM184B
chr22,Regulatory_Build,promoter,38312400,38318801,.,.,.,promoter:ENSR00000146165,38320599,38302002,Predicted promoter,Promoter,"[38312400, 38318801]",6401,chr22:38312400-38318801,CSNK1E
chr22,Regulatory_Build,promoter,38392200,38401401,.,.,.,promoter:ENSR00000146175,38404399,38387002,Predicted promoter,Promoter,"[38392200, 38401401]",9201,chr22:38392200-38401401,CSNK1E
chr22,Regulatory_Build,promoter,38454600,38456401,.,.,.,promoter:ENSR00000146184,38457599,38454002,Predicted promoter,Promoter,"[38454600, 38456401]",1801,chr22:38454600-38456401,KCNJ4
chr22,Regulatory_Build,promoter,38466800,38469401,.,.,.,promoter:ENSR00000146187,38469799,38466402,Predicted promoter,Promoter,"[38466800, 38469401]",2601,chr22:38466800-38469401,KDELR3
chr22,Regulatory_Build,promoter,38502400,38508001,.,.,.,promoter:ENSR00000146192,38508199,38499002,Predicted promoter,Promoter,"[38502400, 38508001]",5601,chr22:38502400-38508001,DDX17
chr22,Regulatory_Build,promoter,38569000,38571601,.,.,.,promoter:ENSR00000146200,38571799,38566802,Predicted promoter,Promoter,"[38569000, 38571601]",2601,chr22:38569000-38571601,DMC1
chr22,Regulatory_Build,promoter,38655401,38658201,.,.,.,promoter:ENSR00000146205,38658399,38655401,Predicted promoter,Promoter,"[38655401, 38658201]",2800,chr22:38655401-38658201,CBY1
chr22,Regulatory_Build,promoter,38655401,38658201,.,.,.,promoter:ENSR00000146205,38658399,38655401,Predicted promoter,Promoter,"[38655401, 38658201]",2800,chr22:38655401-38658201,TOMM22
chr22,Regulatory_Build,promoter,38681000,38683600,.,.,.,promoter:ENSR00000146206,38683600,38680402,Predicted promoter,Promoter,"[38681000, 38683600]",2600,chr22:38681000-38683600,TOMM22
chr22,Regulatory_Build,promoter,38696400,38704001,.,.,.,promoter:ENSR00000146208,38705999,38693402,Predicted promoter,Promoter,"[38696400, 38704001]",7601,chr22:38696400-38704001,JOSD1
chr22,Regulatory_Build,promoter,38704400,38708001,.,.,.,promoter:ENSR00000146209,38710599,38701802,Predicted promoter,Promoter,"[38704400, 38708001]",3601,chr22:38704400-38708001,GTPBP1
chr22,Regulatory_Build,promoter,38751000,38757801,.,.,.,promoter:ENSR00000146216,38761799,38749202,Predicted promoter,Promoter,"[38751000, 38757801]",6801,chr22:38751000-38757801,SUN2
chr22,Regulatory_Build,promoter,38792800,38794801,.,.,.,promoter:ENSR00000146227,38795599,38792602,Predicted promoter,Promoter,"[38792800, 38794801]",2001,chr22:38792800-38794801,DNAL4
chr22,Regulatory_Build,promoter,38842600,38844601,.,.,.,promoter:ENSR00000146233,38845199,38840402,Predicted promoter,Promoter,"[38842600, 38844601]",2001,chr22:38842600-38844601,NPTXR
chr22,Regulatory_Build,promoter,38870000,38873601,.,.,.,promoter:ENSR00000146241,38874599,38868602,Predicted promoter,Promoter,"[38870000, 38873601]",3601,chr22:38870000-38873601,CBX6
chr22,Regulatory_Build,promoter,38981200,38983801,.,.,.,promoter:ENSR00000672139,38986799,38980802,Predicted promoter,Promoter,"[38981200, 38983801]",2601,chr22:38981200-38983801,APOBEC3B
chr22,Regulatory_Build,promoter,39013600,39015601,.,.,.,promoter:ENSR00000146263,39017799,39011402,Predicted promoter,Promoter,"[39013600, 39015601]",2001,chr22:39013600-39015601,CTA-150C2
chr22,Regulatory_Build,promoter,39013600,39015601,.,.,.,promoter:ENSR00000146263,39017799,39011402,Predicted promoter,Promoter,"[39013600, 39015601]",2001,chr22:39013600-39015601,APOBEC3C
chr22,Regulatory_Build,promoter,39020200,39023001,.,.,.,promoter:ENSR00000146260,39026599,39019002,Predicted promoter,Promoter,"[39020200, 39023001]",2801,chr22:39020200-39023001,APOBEC3D
chr22,Regulatory_Build,promoter,39039800,39042201,.,.,.,promoter:ENSR00000146265,39043199,39038802,Predicted promoter,Promoter,"[39039800, 39042201]",2401,chr22:39039800-39042201,APOBEC3F
chr22,Regulatory_Build,promoter,39076200,39078601,.,.,.,promoter:ENSR00000672168,39079599,39075002,Predicted promoter,Promoter,"[39076200, 39078601]",2401,chr22:39076200-39078601,APOBEC3G
chr22,Regulatory_Build,promoter,39097000,39098001,.,.,.,promoter:ENSR00000672176,39102199,39086602,Predicted promoter,Promoter,"[39097000, 39098001]",1001,chr22:39097000-39098001,APOBEC3H
chr22,Regulatory_Build,promoter,39239600,39245401,.,.,.,promoter:ENSR00000672224,39246199,39232802,Predicted promoter,Promoter,"[39239600, 39245401]",5801,chr22:39239600-39245401,PDGFB
chr22,Regulatory_Build,promoter,39315200,39321001,.,.,.,promoter:ENSR00000146319,39321199,39306402,Predicted promoter,Promoter,"[39315200, 39321001]",5801,chr22:39315200-39321001,RPL3
chr22,Regulatory_Build,promoter,39315200,39321001,.,.,.,promoter:ENSR00000146319,39321199,39306402,Predicted promoter,Promoter,"[39315200, 39321001]",5801,chr22:39315200-39321001,CBX7
chr22,Regulatory_Build,promoter,39349000,39352201,.,.,.,promoter:ENSR00000146323,39353799,39348402,Predicted promoter,Promoter,"[39349000, 39352201]",3201,chr22:39349000-39352201,SYNGR1
chr22,Regulatory_Build,promoter,39398801,39401001,.,.,.,promoter:ENSR00000146331,39402399,39398801,Predicted promoter,Promoter,"[39398801, 39401001]",2200,chr22:39398801-39401001,TAB1
chr22,Regulatory_Build,promoter,39456600,39459200,.,.,.,promoter:ENSR00000146347,39459200,39451202,Predicted promoter,Promoter,"[39456600, 39459200]",2600,chr22:39456600-39459200,MGAT3
chr22,Regulatory_Build,promoter,39469000,39475001,.,.,.,promoter:ENSR00000672305,39476799,39461002,Predicted promoter,Promoter,"[39469000, 39475001]",6001,chr22:39469000-39475001,MGAT3
chr22,Regulatory_Build,promoter,39501200,39504001,.,.,.,promoter:ENSR00000146356,39504799,39500602,Predicted promoter,Promoter,"[39501200, 39504001]",2801,chr22:39501200-39504001,MIEF1
chr22,Regulatory_Build,promoter,39518600,39524401,.,.,.,promoter:ENSR00000672328,39535799,39517602,Predicted promoter,Promoter,"[39518600, 39524401]",5801,chr22:39518600-39524401,ATF4
chr22,Regulatory_Build,promoter,39531000,39534201,.,.,.,promoter:ENSR00000672329,39535999,39521202,Predicted promoter,Promoter,"[39531000, 39534201]",3201,chr22:39531000-39534201,RPS19BP1
chr22,Regulatory_Build,promoter,39900000,39909001,.,.,.,promoter:ENSR00000672434,39964799,39896802,Predicted promoter,Promoter,"[39900000, 39909001]",9001,chr22:39900000-39909001,GRAP2
chr22,Regulatory_Build,promoter,39994400,39997201,.,.,.,promoter:ENSR00000672466,40003999,39993402,Predicted promoter,Promoter,"[39994400, 39997201]",2801,chr22:39994400-39997201,FAM83F
chr22,Regulatory_Build,promoter,40043200,40046401,.,.,.,promoter:ENSR00000146438,40061399,40038602,Predicted promoter,Promoter,"[40043200, 40046401]",3201,chr22:40043200-40046401,TNRC6B
chr22,Regulatory_Build,promoter,40176400,40181201,.,.,.,promoter:ENSR00001239652,40188199,40175202,Predicted promoter,Promoter,"[40176400, 40181201]",4801,chr22:40176400-40181201,TNRC6B
chr22,Regulatory_Build,promoter,40345000,40348801,.,.,.,promoter:ENSR00000146483,40348999,40342802,Predicted promoter,Promoter,"[40345000, 40348801]",3801,chr22:40345000-40348801,ADSL
chr22,Regulatory_Build,promoter,40369800,40372201,.,.,.,promoter:ENSR00000146486,40373399,40368202,Predicted promoter,Promoter,"[40369800, 40372201]",2401,chr22:40369800-40372201,SGSM3
chr22,Regulatory_Build,promoter,40389200,40390401,.,.,.,promoter:ENSR00000672532,40390999,40381602,Predicted promoter,Promoter,"[40389200, 40390401]",1201,chr22:40389200-40390401,SGSM3
chr22,Regulatory_Build,promoter,40460200,40464601,.,.,.,promoter:ENSR00000672543,40469799,40455802,Predicted promoter,Promoter,"[40460200, 40464601]",4401,chr22:40460200-40464601,MKL1
chr22,Regulatory_Build,promoter,40634600,40638201,.,.,.,promoter:ENSR00000146537,40639199,40626002,Predicted promoter,Promoter,"[40634600, 40638201]",3601,chr22:40634600-40638201,MKL1
chr22,Regulatory_Build,promoter,40679200,40679801,.,.,.,promoter:ENSR00001239686,40684199,40678002,Predicted promoter,Promoter,"[40679200, 40679801]",601,chr22:40679200-40679801,MCHR1
chr22,Regulatory_Build,promoter,40680000,40680601,.,.,.,promoter:ENSR00000672600,40684199,40678002,Predicted promoter,Promoter,"[40680000, 40680601]",601,chr22:40680000-40680601,MCHR1
chr22,Regulatory_Build,promoter,40817000,40820401,.,.,.,promoter:ENSR00000146564,40820799,40816402,Predicted promoter,Promoter,"[40817000, 40820401]",3401,chr22:40817000-40820401,SLC25A17
chr22,Regulatory_Build,promoter,40853600,40858601,.,.,.,promoter:ENSR00000301960,40859799,40851802,Predicted promoter,Promoter,"[40853600, 40858601]",5001,chr22:40853600-40858601,ST13
chr22,Regulatory_Build,promoter,40853600,40858601,.,.,.,promoter:ENSR00000301960,40859799,40851802,Predicted promoter,Promoter,"[40853600, 40858601]",5001,chr22:40853600-40858601,XPNPEP3
chr22,Regulatory_Build,promoter,40950000,40953401,.,.,.,promoter:ENSR00000146573,40954399,40949602,Predicted promoter,Promoter,"[40950000, 40953401]",3401,chr22:40950000-40953401,RBX1
chr22,Regulatory_Build,promoter,41090400,41096601,.,.,.,promoter:ENSR00000146593,41107399,41090202,Predicted promoter,Promoter,"[41090400, 41096601]",6201,chr22:41090400-41096601,EP300
chr22,Regulatory_Build,promoter,41204800,41206601,.,.,.,promoter:ENSR00000146599,41206999,41204602,Predicted promoter,Promoter,"[41204800, 41206601]",1801,chr22:41204800-41206601,L3MBTL2
chr22,Regulatory_Build,promoter,41284400,41288801,.,.,.,promoter:ENSR00000146608,41292599,41284002,Predicted promoter,Promoter,"[41284400, 41288801]",4401,chr22:41284400-41288801,RANGAP1
chr22,Regulatory_Build,promoter,41300401,41303801,.,.,.,promoter:ENSR00000146609,41306399,41300401,Predicted promoter,Promoter,"[41300401, 41303801]",3400,chr22:41300401-41303801,ZC3H7B
chr22,Regulatory_Build,promoter,41300401,41303801,.,.,.,promoter:ENSR00000146609,41306399,41300401,Predicted promoter,Promoter,"[41300401, 41303801]",3400,chr22:41300401-41303801,RANGAP1
chr22,Regulatory_Build,promoter,41380200,41383401,.,.,.,promoter:ENSR00000146618,41384399,41380002,Predicted promoter,Promoter,"[41380200, 41383401]",3201,chr22:41380200-41383401,TEF
chr22,Regulatory_Build,promoter,41443400,41449401,.,.,.,promoter:ENSR00000146627,41449999,41442002,Predicted promoter,Promoter,"[41443400, 41449401]",6001,chr22:41443400-41449401,TOB2
