start,end,chrom,gene_symbol,segment_id,length
207708,215113,chr11,RIC8A,chr11:207708-215113,7405
149517235,149736714,chr3,WWTR1,chr3:149517235-149736714,219479
144529179,144685846,chr8,ARHGAP39,chr8:144529179-144685846,156667
66378797,66501263,chr3,LRIG1,chr3:66378797-66501263,122466
151012209,151024499,chr7,ATG9B,chr7:151012209-151024499,12290
43444252,43483893,chr5,TMEM267,chr5:43444252-43483893,39641
147386046,147406809,chr3,ZIC4,chr3:147386046-147406809,20763
212035553,212107400,chr1,DTL,chr1:212035553-212107400,71847
141853090,141879246,chr5,PCDH1,chr5:141853090-141879246,26156
184371935,184381968,chr3,THPO,chr3:184371935-184381968,10033
243056307,243101744,chr1,LINC01347,chr1:243056307-243101744,45437
63588609,63607197,chr2,MDH1,chr2:63588609-63607197,18588
77877330,77884119,chr17,LINC01973,chr17:77877330-77884119,6789
46383789,46391776,chr11,CHRM4,chr11:46383789-46391776,7987
45668221,45683722,chr19,GIPR,chr19:45668221-45683722,15501
110577042,110713189,chr11,ARHGAP20,chr11:110577042-110713189,136147
56727418,57079329,chr3,ARHGEF3,chr3:56727418-57079329,351911
73729104,73737400,chr2,TPRKB,chr2:73729104-73737400,8296
132257696,132273454,chr5,PDLIM4,chr5:132257696-132273454,15758
235975830,236065109,chr1,NID1,chr1:235975830-236065109,89279
73762184,73780157,chr2,DUSP11,chr2:73762184-73780157,17973
30830369,31369810,chr11,DCDC1,chr11:30830369-31369810,539441
132294394,132344190,chr5,SLC22A4,chr5:132294394-132344190,49796
203305491,203309602,chr1,BTG2,chr1:203305491-203309602,4111
131370478,132336822,chr11,NTM,chr11:131370478-132336822,966344
50606489,50611774,chr3,CISH,chr3:50606489-50611774,5285
36888124,36916291,chr19,ZNF829,chr19:36888124-36916291,28167
197911902,197935478,chr1,LHX9,chr1:197911902-197935478,23576
244653103,244709033,chr1,DESI2,chr1:244653103-244709033,55930
18086949,19002416,chr7,HDAC9,chr7:18086949-19002416,915467
51689128,51712387,chr19,SPACA6,chr19:51689128-51712387,23259
78248493,78254416,chr17,THA1P,chr17:78248493-78254416,5923
8780384,8797642,chr16,TMEM186,chr16:8780384-8797642,17258
17523301,17553839,chr19,NIBAN3,chr19:17523301-17553839,30538
8356902,8376704,chr17,KRBA2,chr17:8356902-8376704,19802
64713445,64759431,chr12,GNS,chr12:64713445-64759431,45986
245154985,245709432,chr1,KIF26B,chr1:245154985-245709432,554447
121024072,121090776,chr11,TBCEL,chr11:121024072-121090776,66704
146580742,147084784,chr5,PPP2R2B,chr5:146580742-147084784,504042
218285293,218337983,chr1,RRP15,chr1:218285293-218337983,52690
57411161,57421934,chr19,ZNF17,chr19:57411161-57421934,10773
248095184,248101103,chr1,OR2L13,chr1:248095184-248101103,5919
35443907,35451767,chr19,FFAR2,chr19:35443907-35451767,7860
65169583,65248355,chr12,LEMD3,chr12:65169583-65248355,78772
11956207,12009769,chr11,DKK3,chr11:11956207-12009769,53562
124776856,124882668,chr12,SCARB1,chr12:124776856-124882668,105812
21908873,21913690,chr8,DOK2,chr8:21908873-21913690,4817
40382721,40394288,chr15,KNSTRN,chr15:40382721-40394288,11567
21919662,22006585,chr8,XPO7,chr8:21919662-22006585,86923
74807739,74949200,chr11,XRRA1,chr11:74807739-74949200,141461
75336329,75364001,chr5,HMGCR,chr5:75336329-75364001,27672
112086335,112131004,chr3,C3orf52,chr3:112086335-112131004,44669
112596797,112649530,chr3,CCDC80,chr3:112596797-112649530,52733
174999163,175012027,chr1,CACYBP,chr1:174999163-175012027,12864
99715697,99733561,chr15,LYSMD4,chr15:99715697-99733561,17864
396725,410367,chr16,NME4,chr16:396725-410367,13642
35825372,35869287,chr19,NPHS1,chr19:35825372-35869287,43915
158765741,158819368,chr6,EZR,chr6:158765741-158819368,53627
22048995,22082527,chr8,DMTN,chr8:22048995-22082527,33532
18017555,18046269,chr11,TPH1,chr11:18017555-18046269,28714
95583499,95596516,chr7,PDK4,chr7:95583499-95596516,13017
178237476,178590393,chr5,COL23A1,chr5:178237476-178590393,352917
44326555,44367217,chr19,ZNF112,chr19:44326555-44367217,40662
9757347,9769992,chr3,CAMK1,chr3:9757347-9769992,12645
178619728,178619998,chr5,RN7SKP70,chr5:178619728-178619998,270
71464555,71565089,chr16,ZNF19,chr16:71464555-71565089,100534
214348700,214552449,chr1,PTPN14,chr1:214348700-214552449,203749
51952106,52067375,chr15,MAPK6,chr15:51952106-52067375,115269
41905354,41921139,chr6,MED20,chr6:41905354-41921139,15785
28431930,28443502,chr6,ZSCAN23,chr6:28431930-28443502,11572
162727132,163315500,chr6,PACRG,chr6:162727132-163315500,588368
138422043,138692571,chr6,NHSL1,chr6:138422043-138692571,270528
223701593,223776018,chr1,CAPN2,chr1:223701593-223776018,74425
121737103,121767853,chr2,TSN,chr2:121737103-121767853,30750
49550666,49561907,chr6,C6orf141,chr6:49550666-49561907,11241
46297042,46343433,chr19,HIF3A,chr19:46297042-46343433,46391
42156891,42181142,chr17,KCNH4,chr17:42156891-42181142,24251
42746958,42868558,chr6,BICRAL,chr6:42746958-42868558,121600
49416778,49422685,chr3,AMT,chr3:49416778-49422685,5907
211658657,211675630,chr1,NEK2,chr1:211658657-211675630,16973
43770184,43786487,chr6,VEGFA,chr6:43770184-43786487,16303
19404161,19758029,chr8,CSGALNACT1,chr8:19404161-19758029,353868
42188799,42194532,chr17,GHDC,chr17:42188799-42194532,5733
147844517,147930826,chr2,ACVR2A,chr2:147844517-147930826,86309
114922094,115019917,chr7,MDFIC,chr7:114922094-115019917,97823
131828393,131851783,chr12,MMP17,chr12:131828393-131851783,23390
132618776,132622388,chr12,P2RX2,chr12:132618776-132622388,3612
147930396,148021604,chr2,ORC4,chr2:147930396-148021604,91208
229271062,229305894,chr1,RAB4A,chr1:229271062-229305894,34832
132123340,132648688,chr7,PLXNA4,chr7:132123340-132648688,525348
235109341,235128837,chr1,TOMM20,chr1:235109341-235128837,19496
178090677,178093984,chr1,RASAL2-AS1,chr1:178090677-178093984,3307
166856510,166876264,chr1,TADA1,chr1:166856510-166876264,19754
17643795,17801094,chr8,MTUS1,chr8:17643795-17801094,157299
230978981,231000733,chr1,ARV1,chr1:230978981-231000733,21752
179678560,179681034,chr5,CBY3,chr5:179678560-179681034,2474
223779893,223845954,chr1,TP53BP2,chr1:223779893-223845954,66061
103175133,103280410,chr7,DPY19L2P2,chr7:103175133-103280410,105277
38730187,38769904,chr19,CAPN12,chr19:38730187-38769904,39717
143579697,143599541,chr8,EEF1D,chr8:143579697-143599541,19844
109987063,109996140,chr2,LINC01123,chr2:109987063-109996140,9077
182839347,182887982,chr1,DHX9,chr1:182839347-182887982,48635
92836367,92917188,chr7,CDK6-AS1,chr7:92836367-92917188,80821
104885718,104898670,chr11,CASP12,chr11:104885718-104898670,12952
55728115,55750111,chr16,CES1P2,chr16:55728115-55750111,21996
77083681,77122332,chr7,FAM185BP,chr7:77083681-77122332,38651
75100563,75206549,chr11,SLCO2B1,chr11:75100563-75206549,105986
38647649,38731589,chr19,ACTN4,chr19:38647649-38731589,83940
20328296,20331781,chr7,ITGB8-AS1,chr7:20328296-20331781,3485
150296343,150339307,chr5,ARSI,chr5:150296343-150339307,42964
224114111,224162047,chr1,FBXO28,chr1:224114111-224162047,47936
1609290,1652615,chr19,TCF3,chr19:1609290-1652615,43325
75260122,75351705,chr11,ARRB1,chr11:75260122-75351705,91583
66376044,66493566,chr7,LINC00174,chr7:66376044-66493566,117522
132489551,132585188,chr12,FBRSL1,chr12:132489551-132585188,95637
26216200,26216688,chr6,H2BC8,chr6:26216200-26216688,488
81395457,81466332,chr17,BAHCC1,chr17:81395457-81466332,70875
27838545,27855709,chr6,H2BC15,chr6:27838545-27855709,17164
26251614,26252075,chr6,H2BC9,chr6:26251614-26252075,461
75422394,75433203,chr11,KLHL35,chr11:75422394-75433203,10809
65751037,65764225,chr7,CCT6P1,chr7:65751037-65764225,13188
9866711,9880255,chr3,CIDEC,chr3:9866711-9880255,13544
35079989,35186248,chr7,DPY19L2P1,chr7:35079989-35186248,106259
17074388,17077715,chr11,RPS13,chr11:17074388-17077715,3327
45606994,45645602,chr19,EML2,chr19:45606994-45645602,38608
722582,726954,chr16,CCDC78,chr16:722582-726954,4372
17077730,17207986,chr11,PIK3C2A,chr11:17077730-17207986,130256
67302621,67362950,chr7,STAG3L4,chr7:67302621-67362950,60329
103965822,103988874,chr12,TDG,chr12:103965822-103988874,23052
36596588,36688334,chr5,SLC1A3,chr5:36596588-36688334,91746
28241697,28252269,chr6,ZKSCAN4,chr6:28241697-28252269,10572
32916815,32943176,chr7,RP9P,chr7:32916815-32943176,26361
203340628,203351758,chr1,FMOD,chr1:203340628-203351758,11130
118510273,118531094,chr11,TTC36-AS1,chr11:118510273-118531094,20821
32641676,32697098,chr15,SCG5,chr15:32641676-32697098,55422
118527472,118531197,chr11,TTC36,chr11:118527472-118531197,3725
12424411,12436406,chr8,FAM86B2,chr8:12424411-12436406,11995
118531041,118547280,chr11,TMEM25,chr11:118531041-118547280,16239
160739057,160754821,chr1,SLAMF7,chr1:160739057-160754821,15764
62673851,63046487,chr2,EHBP1,chr2:62673851-63046487,372636
122303658,122310119,chr7,FEZF1-AS1,chr7:122303658-122310119,6461
32817997,32897824,chr3,TRIM71,chr3:32817997-32897824,79827
27450743,27473118,chr6,ZNF184,chr6:27450743-27473118,22375
29390363,29551903,chr17,TAOK1,chr17:29390363-29551903,161540
231241207,231277973,chr1,GNPAT,chr1:231241207-231277973,36766
138252380,138274621,chr5,GFRA3,chr5:138252380-138274621,22241
72829425,72837396,chr7,SBDSP1,chr7:72829425-72837396,7971
41408408,41483563,chr15,RTF1,chr15:41408408-41483563,75155
30516309,30595286,chr7,GARS1-DT,chr7:30516309-30595286,78977
57907629,58159920,chr2,VRK2,chr2:57907629-58159920,252291
118544528,118572970,chr11,IFT46,chr11:118544528-118572970,28442
218345336,218444619,chr1,TGFB2,chr1:218345336-218444619,99283
1354711,1378431,chr19,PWWP3A,chr19:1354711-1378431,23720
87322583,87399749,chr6,SMIM8,chr6:87322583-87399749,77166
17922968,18029948,chr8,PCM1,chr8:17922968-18029948,106980
205302063,205321745,chr1,NUAK2,chr1:205302063-205321745,19682
156388922,156640654,chr7,LINC01006,chr7:156388922-156640654,251732
80402178,80680273,chr12,PTPRQ,chr12:80402178-80680273,278095
118560690,118561580,chr11,RPL5P30,chr11:118560690-118561580,890
9156402,9156881,chr16,RPL21P119,chr16:9156402-9156881,479
87513459,87590028,chr6,RARS2,chr6:87513459-87590028,76569
118436456,118526832,chr11,KMT2A,chr11:118436456-118526832,90376
80099537,80380880,chr12,OTOGL,chr12:80099537-80380880,281343
77657659,77696277,chr7,APTR,chr7:77657659-77696277,38618
44983019,44986961,chr7,SNHG15,chr7:44983019-44986961,3942
146192335,146251179,chr3,PLSCR4,chr3:146192335-146251179,58844
9910606,10198606,chr17,GAS7,chr17:9910606-10198606,288000
13144058,13150383,chr19,STX10,chr19:13144058-13150383,6325
112905856,112933219,chr12,OAS1,chr12:112905856-112933219,27363
79452877,79471208,chr7,MAGI2-AS3,chr7:79452877-79471208,18331
37106228,37249376,chr5,CPLANE1,chr5:37106228-37249376,143148
145864245,145964423,chr6,SHPRH,chr6:145864245-145964423,100178
13206442,13633025,chr19,CACNA1A,chr19:13206442-13633025,426583
146515180,146544856,chr3,PLSCR1,chr3:146515180-146544856,29676
45190931,45222222,chr17,FMNL1-DT,chr17:45190931-45222222,31291
86784610,86808396,chr2,CD8A,chr2:86784610-86808396,23786
230057990,230282122,chr1,GALNT2,chr1:230057990-230282122,224132
17393595,17557780,chr6,CAP2,chr6:17393595-17557780,164185
234724042,234736720,chr1,LINC01132,chr1:234724042-234736720,12678
171248471,171285978,chr1,FMO1,chr1:171248471-171285978,37507
45929319,46121454,chr11,PHF21A,chr11:45929319-46121454,192135
160399274,160434954,chr3,SMC4,chr3:160399274-160434954,35680
231337104,231355023,chr1,SPRTN,chr1:231337104-231355023,17919
1567332,1571005,chr7,PSMG3,chr7:1567332-1571005,3673
1570073,1589626,chr7,PSMG3-AS1,chr7:1570073-1589626,19553
84631451,84647478,chr15,SCAND2P,chr15:84631451-84647478,16027
12716312,13290446,chr6,PHACTR1,chr6:12716312-13290446,574134
227918656,227947932,chr1,WNT9A,chr1:227918656-227947932,29276
128899565,128906044,chr11,C11orf45,chr11:128899565-128906044,6479
64606174,64723197,chr11,NRXN2,chr11:64606174-64723197,117023
176463171,176845601,chr1,PAPPA2,chr1:176463171-176845601,382430
41636882,41654244,chr6,MDFI,chr6:41636882-41654244,17362
98645118,98647389,chr15,IRAIN,chr15:98645118-98647389,2271
93835490,93878822,chr15,LINC02207,chr15:93835490-93878822,43332
33162681,33192499,chr6,COL11A2,chr6:33162681-33192499,29818
102239386,102253750,chr8,UBR5-DT,chr8:102239386-102253750,14364
63938554,63972918,chr17,SCN4A,chr17:63938554-63972918,34364
69834087,69854971,chr8,SLCO5A1-AS1,chr8:69834087-69854971,20884
63995418,63999899,chr17,PRR29-AS1,chr17:63995418-63999899,4481
125859721,126292788,chr8,LINC00861,chr8:125859721-126292788,433067
63998351,64004305,chr17,PRR29,chr17:63998351-64004305,5954
204617170,204685738,chr1,LRRN2,chr1:204617170-204685738,68568
71845996,71931199,chr16,IST1,chr16:71845996-71931199,85203
64002594,64020634,chr17,ICAM2,chr17:64002594-64020634,18040
94553668,94570652,chr8,VIRMA-DT,chr8:94553668-94570652,16984
156850295,156852528,chr5,PPP1R2B,chr5:156850295-156852528,2233
79768110,79802848,chr8,LINC01607,chr8:79768110-79802848,34738
160565447,160569248,chr3,KRT8P12,chr3:160565447-160569248,3801
87227271,87255556,chr3,CHMP2B,chr3:87227271-87255556,28285
119703022,119767102,chr3,CFAP91,chr3:119703022-119767102,64080
65570460,65573942,chr11,ZNRD2,chr11:65570460-65573942,3482
96110040,96327361,chr15,NR2F2-AS1,chr15:96110040-96327361,217321
171687409,171750158,chr2,DYNC1I2,chr2:171687409-171750158,62749
172532349,172611833,chr1,SUCO,chr1:172532349-172611833,79484
37980676,38062340,chr15,LINC02345,chr15:37980676-38062340,81664
76491200,76683504,chr8,ZFHX4-AS1,chr8:76491200-76683504,192304
50354950,50372202,chr15,GABPB1-AS1,chr15:50354950-50372202,17252
127517640,127555085,chr5,PRRC1,chr5:127517640-127555085,37445
71859680,71895336,chr16,ZNF821,chr16:71859680-71895336,35656
44527257,44537046,chr15,EIF3J-DT,chr15:44527257-44537046,9789
40039242,40080614,chr15,SRP14-DT,chr15:40039242-40080614,41372
22495570,22590820,chr15,HERC2P2,chr15:22495570-22590820,95250
1971153,1974768,chr8,KBTBD11-AS1,chr8:1971153-1974768,3615
127794526,128187101,chr8,PVT1,chr8:127794526-128187101,392575
72008588,72027664,chr16,DHODH,chr16:72008588-72027664,19076
69280175,69332809,chr5,CCDC125,chr5:69280175-69332809,52634
72044289,72094431,chr16,TXNL4B,chr16:72044289-72094431,50142
147204417,147390476,chr6,STXBP5,chr6:147204417-147390476,186059
44205033,44221626,chr17,UBTF,chr17:44205033-44221626,16593
125946044,125958647,chr11,VSIG10L2,chr11:125946044-125958647,12603
154154496,154356803,chr6,IPCEF1,chr6:154154496-154356803,202307
110627841,110704950,chr12,HVCN1,chr12:110627841-110704950,77109
209756032,209782320,chr1,TRAF3IP3,chr1:209756032-209782320,26288
110614027,110663431,chr12,TCTN1,chr12:110614027-110663431,49404
66934444,66945096,chr16,CES2,chr16:66934444-66945096,10652
89545424,89757812,chr8,RIPK2-DT,chr8:89545424-89757812,212388
81804132,81814008,chr17,GCGR,chr17:81804132-81814008,9876
186900198,186900557,chr3,RPS20P14,chr3:186900198-186900557,359
187120948,187180908,chr3,RPL39L,chr3:187120948-187180908,59960
186930325,187078553,chr3,ST6GAL1,chr3:186930325-187078553,148228
144049079,144051655,chr8,SMPD5,chr8:144049079-144051655,2576
90221341,90687863,chr8,LINC00534,chr8:90221341-90687863,466522
228850526,229271287,chr2,PID1,chr2:228850526-229271287,420761
223975045,224039318,chr2,SERPINE2,chr2:223975045-224039318,64273
126556323,127419050,chr8,PCAT1,chr8:126556323-127419050,862727
67164681,67169945,chr16,HSF4,chr16:67164681-67169945,5264
212791828,212816830,chr1,TATDN3,chr1:212791828-212816830,25002
128538013,129033642,chr5,SLC27A6,chr5:128538013-129033642,495629
47659591,47715389,chr11,AGBL2,chr11:47659591-47715389,55798
129094749,129114028,chr5,ISOC1,chr5:129094749-129114028,19279
49293252,49298686,chr12,PRPH,chr12:49293252-49298686,5434
196639694,196662004,chr3,NRROS,chr3:196639694-196662004,22310
16180238,16185585,chr5,MARCHF11-DT,chr5:16180238-16185585,5347
3188925,3377830,chr2,EIPR1,chr2:3188925-3377830,188905
84958989,86074429,chr3,CADM2,chr3:84958989-86074429,1115440
86302211,86345943,chr11,HIKESHI,chr11:86302211-86345943,43732
109689927,109869625,chr5,MAN2A1,chr5:109689927-109869625,179698
98608579,98618515,chr2,UNC50,chr2:98608579-98618515,9936
173314723,173328447,chr5,STC2,chr5:173314723-173328447,13724
170178145,170655171,chr2,MYO3B,chr2:170178145-170655171,477026
3611728,3680143,chr16,DNASE1,chr16:3611728-3680143,68415
140558268,140564781,chr5,APBB3,chr5:140558268-140564781,6513
81732448,81759515,chr8,CHMP4C,chr8:81732448-81759515,27067
81900958,81911432,chr17,PCYT2,chr17:81900958-81911432,10474
248838210,248849517,chr1,ZNF672,chr1:248838210-248849517,11307
162561506,162599842,chr1,UAP1,chr1:162561506-162599842,38336
162497251,162529631,chr1,UHMK1,chr1:162497251-162529631,32380
208606564,208614295,chr1,LINC01735,chr1:208606564-208614295,7731
2209253,2210905,chr16,BRICD5,chr16:2209253-2210905,1652
205381378,205455954,chr1,LEMD1,chr1:205381378-205455954,74576
17539698,17697874,chr1,ARHGEF10L,chr1:17539698-17697874,158176
101029624,101129813,chr11,PGR,chr11:101029624-101129813,100189
58453982,58460139,chr5,PLK2,chr5:58453982-58460139,6157
63840952,63891562,chr2,UGP2,chr2:63840952-63891562,50610
231528541,231566524,chr1,TSNAX,chr1:231528541-231566524,37983
56152256,56159647,chr12,MYL6B,chr12:56152256-56159647,7391
108984309,109094846,chr6,SESN1,chr6:108984309-109094846,110537
148290889,148519604,chr1,LINC01138,chr1:148290889-148519604,228715
192716132,192716653,chr1,RPS27AP5,chr1:192716132-192716653,521
208626741,208628085,chr1,LINC02769,chr1:208626741-208628085,1344
162069691,162370475,chr1,NOS1AP,chr1:162069691-162370475,300784
71886550,72403145,chr6,RIMS1,chr6:71886550-72403145,516595
81939645,81947233,chr17,MYADML2,chr17:81939645-81947233,7588
81952507,81961840,chr17,NOTUM,chr17:81952507-81961840,9333
49171598,49176486,chr3,KLHDC8B,chr3:49171598-49176486,4888
81509413,81523847,chr17,ACTG1,chr17:81509413-81523847,14434
102942995,102955732,chr11,MMP13,chr11:102942995-102955732,12737
212992182,213015867,chr1,ANGEL2,chr1:212992182-213015867,23685
17435509,17448668,chr19,TMEM221,chr19:17435509-17448668,13159
48720585,48740610,chr19,RASIP1,chr19:48720585-48740610,20025
196833004,196927796,chr2,PGAP1,chr2:196833004-196927796,94792
209675412,209676390,chr1,G0S2,chr1:209675412-209676390,978
231332753,231337852,chr1,EXOC8,chr1:231332753-231337852,5099
182598623,182604389,chr1,RGS16,chr1:182598623-182604389,5766
177170958,177282422,chr1,BRINP2,chr1:177170958-177282422,111464
42458844,42522582,chr17,ATP6V0A1,chr17:42458844-42522582,63738
198156994,198322420,chr1,NEK7,chr1:198156994-198322420,165426
230314490,230426332,chr1,PGBD5,chr1:230314490-230426332,111842
35431823,35530300,chr11,PAMR1,chr11:35431823-35530300,98477
246945547,247008093,chr1,ZNF695,chr1:246945547-247008093,62546
213051233,213274774,chr1,RPS6KC1,chr1:213051233-213274774,223541
75611182,75681773,chr5,ANKDD1B,chr5:75611182-75681773,70591
12796472,12871916,chr3,CAND2,chr3:12796472-12871916,75444
74696429,74731426,chr11,CHRDL2,chr11:74696429-74731426,34997
119821321,120094994,chr3,GSK3B,chr3:119821321-120094994,273673
99181152,99199561,chr2,MRPL30,chr2:99181152-99199561,18409
42609641,42615238,chr17,TUBG1,chr17:42609641-42615238,5597
182615254,182616629,chr1,LINC01686,chr1:182615254-182616629,1375
229440259,229508341,chr1,NUP133,chr1:229440259-229508341,68082
1838981,1841680,chr11,TNNI2,chr11:1838981-1841680,2699
220748225,220784815,chr1,MTARC2,chr1:220748225-220784815,36590
133824235,133895882,chr3,RAB6B,chr3:133824235-133895882,71647
199911293,199955935,chr2,C2orf69,chr2:199911293-199955935,44642
121216587,121285202,chr2,TFCP2L1,chr2:121216587-121285202,68615
163161675,163213023,chr1,RGS5-AS1,chr1:163161675-163213023,51348
159062484,159147096,chr1,AIM2,chr1:159062484-159147096,84612
179099330,179229684,chr1,ABL2,chr1:179099330-179229684,130354
28091137,28093664,chr6,ZSCAN12P1,chr6:28091137-28093664,2527
81844602,82169391,chr6,LINC02542,chr6:81844602-82169391,324789
105995623,106022403,chr11,MSANTD4,chr11:105995623-106022403,26780
8435568,9294133,chr6,HULC,chr6:8435568-9294133,858565
72151236,72207776,chr3,LINC00870,chr3:72151236-72207776,56540
744421,753999,chr17,GEMIN4,chr17:744421-753999,9578
35005990,35089319,chr17,RFFL,chr17:35005990-35089319,83329
197379701,197380892,chr2,NPM1P46,chr2:197379701-197380892,1191
21131194,21239796,chr12,SLCO1B1,chr12:21131194-21239796,108602
197388515,197435079,chr2,SF3B1,chr2:197388515-197435079,46564
71719275,71721048,chr5,CARTPT,chr5:71719275-71721048,1773
21437615,21471250,chr12,PYROXD1,chr12:21437615-21471250,33635
248906196,248919946,chr1,PGBD2,chr1:248906196-248919946,13750
29976042,30061640,chr6,ZNRD1ASP,chr6:29976042-30061640,85598
147155106,147172550,chr1,PRKAB2,chr1:147155106-147172550,17444
35128730,35142304,chr17,NLE1,chr17:35128730-35142304,13574
21468910,21501669,chr12,RECQL,chr12:21468910-21501669,32759
212858275,212899363,chr1,FLVCR1,chr1:212858275-212899363,41088
205789094,205813748,chr1,SLC41A1,chr1:205789094-205813748,24654
21501781,21518408,chr12,GOLT1B,chr12:21501781-21518408,16627
32727490,32755897,chr12,YARS2,chr12:32727490-32755897,28407
43891045,43938212,chr6,LINC01512,chr6:43891045-43938212,47167
248936581,248937043,chr1,RPL23AP25,chr1:248936581-248937043,462
244408494,244451909,chr1,ADSS2,chr1:244408494-244451909,43415
172750682,172821474,chr3,ECT2,chr3:172750682-172821474,70792
72216601,72221950,chr11,FOLR2,chr11:72216601-72221950,5349
170077224,170078294,chr2,NSA2P5,chr2:170077224-170078294,1070
15380050,15419141,chr19,AKAP8L,chr19:15380050-15419141,39091
41452889,41548621,chr6,FOXP4-AS1,chr6:41452889-41548621,95732
35138882,35232402,chr11,CD44,chr11:35138882-35232402,93520
123250112,123272334,chr12,CDK2AP1,chr12:123250112-123272334,22222
112523514,112620825,chr1,ST7L,chr1:112523514-112620825,97311
169827454,170084131,chr2,UBR3,chr2:169827454-170084131,256677
28846600,28874212,chr16,SH2B1,chr16:28846600-28874212,27612
29871159,29899550,chr16,SEZ6L2,chr16:29871159-29899550,28391
177227595,177392697,chr2,NFE2L2,chr2:177227595-177392697,165102
2851230,2881407,chr6,SERPINB9P1,chr6:2851230-2881407,30177
137943079,137957657,chr6,LINC02528,chr6:137943079-137957657,14578
27694027,27713706,chr6,LINC01012,chr6:27694027-27713706,19679
13437942,13982002,chr12,GRIN2B,chr12:13437942-13982002,544060
161992245,162074394,chr2,DPP4,chr2:161992245-162074394,82149
2621911,2634619,chr6,LINC01600,chr6:2621911-2634619,12708
205086142,205122015,chr1,RBBP5,chr1:205086142-205122015,35873
89195761,89201651,chr16,SLC22A31,chr16:89195761-89201651,5890
47331406,47352702,chr11,MYBPC3,chr11:47331406-47352702,21296
180632022,180890279,chr1,XPR1,chr1:180632022-180890279,258257
87949244,88077318,chr16,BANP,chr16:87949244-88077318,128074
66234079,66235234,chr12,RBMS1P1,chr12:66234079-66235234,1155
66302493,66343643,chr12,HELB,chr12:66302493-66343643,41150
15591178,15634346,chr2,DDX1,chr2:15591178-15634346,43168
200551497,200620751,chr1,KIF14,chr1:200551497-200620751,69254
127703391,127941507,chr5,CCDC192,chr5:127703391-127941507,238116
38200234,38200532,chr19,RN7SL663P,chr19:38200234-38200532,298
183929854,184037729,chr1,COLGALT2,chr1:183929854-184037729,107875
63805852,63822699,chr6,SCAT8,chr6:63805852-63822699,16847
21664184,22654455,chr6,CASC15,chr6:21664184-22654455,990271
147172744,147179622,chr1,PDIA3P1,chr1:147172744-147179622,6878
119044188,119057227,chr11,HYOU1,chr11:119044188-119057227,13039
71281389,71289715,chr16,CMTR2,chr16:71281389-71289715,8326
200404940,200410056,chr1,ZNF281,chr1:200404940-200410056,5116
71447597,71463095,chr16,ZNF23,chr16:71447597-71463095,15498
141382739,141512975,chr5,PCDHGA7,chr5:141382739-141512975,130236
141387698,141512975,chr5,PCDHGB4,chr5:141387698-141512975,125277
141412987,141512975,chr5,PCDHGA10,chr5:141412987-141512975,99988
29742463,29745990,chr16,C16orf54,chr16:29742463-29745990,3527
141421047,141512975,chr5,PCDHGA11,chr5:141421047-141512975,91928
29811382,29815892,chr16,PRRT2,chr16:29811382-29815892,4510
55820960,55830824,chr12,DNAJC14,chr12:55820960-55830824,9864
29820394,29848039,chr16,MVP,chr16:29820394-29848039,27645
141484997,141512975,chr5,PCDHGC4,chr5:141484997-141512975,27978
177212563,177223958,chr2,HNRNPA3,chr2:177212563-177223958,11395
34105617,34147670,chr11,NAT10,chr11:34105617-34147670,42053
141636950,141641064,chr5,RELL2,chr5:141636950-141641064,4114
248810446,248825915,chr1,SH3BP5L,chr1:248810446-248825915,15469
112466541,112530165,chr1,WNT2B,chr1:112466541-112530165,63624
235738005,235738989,chr1,LDHAP2,chr1:235738005-235738989,984
205712822,205750182,chr1,NUCKS1,chr1:205712822-205750182,37360
76265348,76271298,chr17,UBALD2,chr17:76265348-76271298,5950
201955503,201970664,chr1,TIMM17A,chr1:201955503-201970664,15161
68535113,68601367,chr17,FAM20A,chr17:68535113-68601367,66254
119636457,119665324,chr3,POPDC2,chr3:119636457-119665324,28867
73626158,73941993,chr5,ARHGEF28,chr5:73626158-73941993,315835
22063773,22437041,chr12,ST8SIA1,chr12:22063773-22437041,373268
245749342,246507312,chr1,SMYD3,chr1:245749342-246507312,757970
50362613,50504244,chr3,CACNA2D2,chr3:50362613-50504244,141631
106063345,106138954,chr12,NUAK1,chr12:106063345-106138954,75609
85098358,85112472,chr16,CIBAR2,chr16:85098358-85112472,14114
173714941,173786692,chr1,KLHL20,chr1:173714941-173786692,71751
71839707,71927248,chr12,TBC1D15,chr12:71839707-71927248,87541
68205481,68257712,chr17,AMZ2,chr17:68205481-68257712,52231
85137150,85149443,chr16,LINC02139,chr16:85137150-85149443,12293
22345936,22437165,chr16,CDR2,chr16:22345936-22437165,91229
22418672,22437715,chr16,RRN3P3,chr16:22418672-22437715,19043
22479121,22536521,chr16,NPIPB5,chr16:22479121-22536521,57400
17208153,17349980,chr11,NUCB2,chr11:17208153-17349980,141827
119037772,119249138,chr5,DMXL1,chr5:119037772-119249138,211366
94377316,94401419,chr11,GPR83,chr11:94377316-94401419,24103
180509380,180566523,chr1,OVAAL,chr1:180509380-180566523,57143
215567304,215621807,chr1,KCTD3,chr1:215567304-215621807,54503
54033050,54035361,chr12,HOXC5,chr12:54033050-54035361,2311
120302316,120313249,chr12,SIRT4,chr12:120302316-120313249,10933
37474580,37484377,chr1,ZC3H12A,chr1:37474580-37484377,9797
150894392,150904983,chr5,ZNF300,chr5:150894392-150904983,10591
