start,end,chrom,gene_symbol,segment_id,length
30378135,30395991,chr16,SEPTIN1,chr16:30378135-30395991,17856
58969038,60522120,chr5,PDE4D,chr5:58969038-60522120,1553082
69950705,69964452,chr16,CLEC18A,chr16:69950705-69964452,13747
55966781,55972789,chr12,CDK2,chr12:55966781-55972789,6008
3572777,3579088,chr19,HMG20B,chr19:3572777-3579088,6311
6606294,6612539,chr11,TAF10,chr11:6606294-6612539,6245
3585478,3593541,chr19,GIPC3,chr19:3585478-3593541,8063
75334670,75370560,chr12,GLIPR1L1,chr12:75334670-75370560,35890
17933015,17943991,chr19,CCDC124,chr19:17933015-17943991,10976
61392393,61398866,chr11,TMEM216,chr11:61392393-61398866,6473
119024114,119030906,chr11,SLC37A4,chr11:119024114-119030906,6792
75391089,75432688,chr12,GLIPR1L2,chr12:75391089-75432688,41599
3539171,3544030,chr19,C19orf71,chr19:3539171-3544030,4859
18531751,18544077,chr19,FKBP8,chr19:18531751-18544077,12326
75480753,75503863,chr12,GLIPR1,chr12:75480753-75503863,23110
70579895,70660682,chr16,IL34,chr16:70579895-70660682,80787
1221651,1225268,chr16,TPSG1,chr16:1221651-1225268,3617
207762584,207763263,chr1,CDCA4P4,chr1:207762584-207763263,679
207801518,207879115,chr1,MIR29B2CHG,chr1:207801518-207879115,77597
27550133,27780344,chr16,KATNIP,chr16:27550133-27780344,230211
75490863,75511636,chr12,KRR1,chr12:75490863-75511636,20773
207801852,207801939,chr1,MIR29C,chr1:207801852-207801939,87
207802443,207802523,chr1,MIR29B2,chr1:207802443-207802523,80
207880972,207911402,chr1,CD34,chr1:207880972-207911402,30430
232729523,232730198,chr2,EEF1B2P7,chr2:232729523-232730198,675
232765802,232776565,chr2,KCNJ13,chr2:232765802-232776565,10763
232857270,232878708,chr2,SNORC,chr2:232857270-232878708,21438
207959292,207969329,chr1,LINC02767,chr1:207959292-207969329,10037
159598298,159599227,chr1,OR10J6P,chr1:159598298-159599227,929
10163268,10163374,chr1,RNU6-828P,chr1:10163268-10163374,106
10298966,10299072,chr1,RNU6-37P,chr1:10298966-10299072,106
10306465,10306757,chr1,RN7SL731P,chr1:10306465-10306757,292
83968244,84002776,chr16,NECAB2,chr16:83968244-84002776,34532
232878701,233013256,chr2,NGEF,chr2:232878701-233013256,134555
10398592,10420511,chr1,PGD,chr1:10398592-10420511,21919
55549602,55555832,chr12,OR6C4,chr12:55549602-55555832,6230
30024427,30052978,chr16,TLCD3B,chr16:30024427-30052978,28551
25409307,25648579,chr12,LMNTD1,chr12:25409307-25648579,239272
10430102,10452153,chr1,CENPS-CORT,chr1:10430102-10452153,22051
84053761,84116942,chr16,MBTPS1,chr16:84053761-84116942,63181
58427630,58433857,chr3,PDHB,chr3:58427630-58433857,6227
18557762,18569387,chr19,KXD1,chr19:18557762-18569387,11625
8693351,8910951,chr11,DENND2B,chr11:8693351-8910951,217600
10430433,10442808,chr1,CENPS,chr1:10430433-10442808,12375
10456522,10472529,chr1,DFFA,chr1:10456522-10472529,16007
233032672,233035057,chr2,NEU2,chr2:233032672-233035057,2385
174719908,174720318,chr2,H3P6,chr2:174719908-174720318,410
174747592,174787935,chr2,CHRNA1,chr2:174747592-174787935,40343
72249964,72276954,chr12,TRHDE-AS1,chr12:72249964-72276954,26990
67307364,67398724,chr1,IL12RB2,chr1:67307364-67398724,91360
72431722,72432075,chr12,H3P35,chr12:72431722-72432075,353
72610678,72611316,chr12,CHCHD3P2,chr12:72610678-72611316,638
74220929,74221427,chr16,PPIAP49,chr16:74220929-74221427,498
74296814,74306288,chr16,PSMD7,chr16:74296814-74306288,9474
179794958,180037053,chr3,PEX5L,chr3:179794958-180037053,242095
56076799,56103505,chr12,ERBB3,chr12:56076799-56103505,26706
18571730,18577550,chr19,UBA52,chr19:18571730-18577550,5820
74332402,74368240,chr16,PDPR2P,chr16:74332402-74368240,35838
151788984,151828492,chr2,ARL5A,chr2:151788984-151828492,39508
74408631,74421478,chr16,CLEC18B,chr16:74408631-74421478,12847
174559572,174682916,chr2,WIPF1,chr2:174559572-174682916,123344
74456541,74456611,chr16,RNU6-237P,chr16:74456541-74456611,70
74376306,74392115,chr16,NPIPB15,chr16:74376306-74392115,15809
203656969,203657760,chr1,NSA2P1,chr1:203656969-203657760,791
48080882,48156018,chr16,ABCC12,chr16:48080882-48156018,75136
203729581,203729705,chr1,SNORA77,chr1:203729581-203729705,124
203765177,203776372,chr1,LAX1,chr1:203765177-203776372,11195
203795714,203854999,chr1,ZBED6,chr1:203795714-203854999,59285
203835585,203835912,chr1,RPL35AP5,chr1:203835585-203835912,327
203861599,203871152,chr1,SNRPE,chr1:203861599-203871152,9553
176383946,176388927,chr5,NOP16,chr5:176383946-176388927,4981
18572220,18607741,chr19,CRLF1,chr19:18572220-18607741,35521
203872574,203874187,chr1,KRT8P29,chr1:203872574-203874187,1613
27935000,27959157,chr1,SMPDL3B,chr1:27935000-27959157,24157
75536741,75556289,chr16,TMEM231,chr16:75536741-75556289,19548
72087266,72670758,chr12,TRHDE,chr12:72087266-72670758,583492
18588685,18592337,chr19,REX1BD,chr19:18588685-18592337,3652
160249083,160345396,chr5,CCNJL,chr5:160249083-160345396,96313
38769265,38770124,chr2,NPLP1,chr2:38769265-38770124,859
38797729,38875934,chr2,DHX57,chr2:38797729-38875934,78205
18607430,18621039,chr19,TMEM59L,chr19:18607430-18621039,13609
28031884,28032180,chr1,RN7SL559P,chr1:28031884-28032180,296
27959588,27968093,chr1,XKR8,chr1:27959588-27968093,8505
2771414,2777289,chr16,ELOB,chr16:2771414-2777289,5875
14143342,14532128,chr5,TRIO,chr5:14143342-14532128,388786
231018958,231040254,chr1,FAM89A,chr1:231018958-231040254,21296
55342841,55343774,chr12,OR6C7P,chr12:55342841-55343774,933
231019828,231019924,chr1,MIR1182,chr1:231019828-231019924,96
55362975,55369279,chr12,OR6C75,chr12:55362975-55369279,6304
231184098,231187627,chr1,TRIM67-AS1,chr1:231184098-231187627,3529
55376742,55378797,chr12,OR6C71P,chr12:55376742-55378797,2055
55385837,55392964,chr12,OR6C66P,chr12:55385837-55392964,7127
231223763,231241187,chr1,C1orf131,chr1:231223763-231241187,17424
55396340,55396697,chr12,OR6C73P,chr12:55396340-55396697,357
18631646,18631908,chr19,RN7SL155P,chr19:18631646-18631908,262
55411727,55414787,chr12,PHC1P1,chr12:55411727-55414787,3060
11887782,11914329,chr19,ZNF69,chr19:11887782-11914329,26547
55426254,55427192,chr12,OR6C76,chr12:55426254-55427192,938
32790755,32896777,chr12,PKP2,chr12:32790755-32896777,106022
11925068,11950773,chr19,ZNF700,chr19:11925068-11950773,25705
69007052,69007155,chr16,RNU6-898P,chr16:69007052-69007155,103
69033675,69036042,chr16,RPS2P45,chr16:69033675-69036042,2367
38810432,38811654,chr2,ASS1P2,chr2:38810432-38811654,1222
69105653,69118719,chr16,HAS3,chr16:69105653-69118719,13066
38884560,38884666,chr2,RNU6-851P,chr2:38884560-38884666,106
180161886,180161977,chr3,RNA5SP149,chr3:180161886-180161977,91
38936876,38937158,chr2,RN7SL96P,chr2:38936876-38937158,282
180212191,180213108,chr3,GAPDHP36,chr3:180212191-180213108,917
38992279,38993857,chr2,SOS1-IT1,chr2:38992279-38993857,1578
180323107,180325059,chr3,RALBP1P1,chr3:180323107-180325059,1952
39082589,39082692,chr2,RNU6-198P,chr2:39082589-39082692,103
39098149,39098445,chr2,HSPE1P13,chr2:39098149-39098445,296
179604690,179627647,chr3,NDUFB5,chr3:179604690-179627647,22957
11965037,11980617,chr19,ZNF763,chr19:11965037-11980617,15580
74120680,74123218,chr2,FNBP1P1,chr2:74120680-74123218,2538
74135400,74147912,chr2,BOLA3,chr2:74135400-74147912,12512
45303910,45305619,chr1,LINC01144,chr1:45303910-45305619,1709
69118010,69132588,chr16,CHTF8,chr16:69118010-69132588,14578
11987617,12046275,chr19,ZNF433-AS1,chr19:11987617-12046275,58658
45340052,45343973,chr1,TOE1,chr1:45340052-45343973,3921
74152528,74178898,chr2,MOB1A,chr2:74152528-74178898,26370
11996809,11996916,chr19,RNA5SP464,chr19:11996809-11996916,107
12027913,12028021,chr19,RNA5SP465,chr19:12027913-12028021,108
12070164,12070271,chr19,RNA5SP466,chr19:12070164-12070271,107
12092263,12137235,chr19,ZNF788P,chr19:12092263-12137235,44972
69175671,69175777,chr16,RNU6-22P,chr16:69175671-69175777,106
69118010,69132588,chr16,DERPC,chr16:69118010-69132588,14578
45343883,45491163,chr1,TESK2,chr1:45343883-45491163,147280
32985838,32987070,chr12,ASS1P14,chr12:32985838-32987070,1232
12092843,12140355,chr19,ZNF20,chr19:12092843-12140355,47512
74186172,74217565,chr2,MTHFD2,chr2:74186172-74217565,31393
55262539,55263431,chr12,OR6C69P,chr12:55262539-55263431,892
55283750,55284641,chr12,OR6C72P,chr12:55283750-55284641,891
1938229,1943199,chr16,MSRB1,chr16:1938229-1943199,4970
55293988,55296569,chr12,OR6C6,chr12:55293988-55296569,2581
55311835,55312757,chr12,OR6C5P,chr12:55311835-55312757,922
48472559,48473622,chr12,ANP32D,chr12:48472559-48473622,1063
48482498,48496524,chr12,C12orf54,chr12:48482498-48496524,14026
1943974,1957606,chr16,RPL3L,chr16:1943974-1957606,13632
12096424,12096915,chr19,RSL24D1P8,chr19:12096424-12096915,491
12106497,12106614,chr19,RNA5SP467,chr19:12106497-12106614,117
45415020,45415344,chr1,PPIAP36,chr1:45415020-45415344,324
12132117,12156731,chr19,ZNF625-ZNF20,chr19:12132117-12156731,24614
45493866,45500079,chr1,CCDC163,chr1:45493866-45500079,6213
133052013,133106449,chr5,HSPA4,chr5:133052013-133106449,54436
48487946,48488408,chr12,RPS10P20,chr12:48487946-48488408,462
12142090,12156734,chr19,ZNF625,chr19:12142090-12156734,14644
48525632,48526570,chr12,OR8S1,chr12:48525632-48526570,938
48559882,48562956,chr12,OR5BS1P,chr12:48559882-48562956,3074
48567684,48570066,chr12,LALBA,chr12:48567684-48570066,2382
9776776,10304877,chr11,SBF2,chr11:9776776-10304877,528101
1959538,1961975,chr16,NDUFB10,chr16:1959538-1961975,2437
179653032,179804366,chr3,USP13,chr3:179653032-179804366,151334
55019974,55030017,chr12,NEUROD4,chr12:55019974-55030017,10043
55113077,55118632,chr12,OR9K1P,chr12:55113077-55118632,5555
58012589,58025926,chr19,VN2R19P,chr19:58012589-58025926,13337
55126406,55132750,chr12,OR9K2,chr12:55126406-55132750,6344
45332698,45333124,chr19,RPS16P9,chr19:45332698-45333124,426
45500300,45513382,chr1,MMACHC,chr1:45500300-45513382,13082
55158847,55159723,chr12,OR9R1P,chr12:55158847-55159723,876
45333434,45351520,chr19,KLC3,chr19:45333434-45351520,18086
12473282,12562863,chr12,DUSP16,chr12:12473282-12562863,89581
1962058,1964841,chr16,RPS2,chr16:1962058-1964841,2783
247110160,247112417,chr1,LINC02897,chr1:247110160-247112417,2257
247119669,247120278,chr1,FGFR3P6,chr1:247119669-247120278,609
132656263,132661110,chr5,IL13,chr5:132656263-132661110,4847
247189851,247210856,chr1,ZNF731P,chr1:247189851-247210856,21005
247201967,247202060,chr1,MIR3916,chr1:247201967-247202060,93
247204570,247204661,chr1,RNA5SP82,chr1:247204570-247204661,91
247236868,247237957,chr1,VN1R17P,chr1:247236868-247237957,1089
247255972,247257210,chr1,VN1R5,chr1:247255972-247257210,1238
247488093,247492415,chr1,OR2W5P,chr1:247488093-247492415,4322
71455651,71567820,chr5,BDP1,chr5:71455651-71567820,112169
12875499,12876107,chr12,RPL13AP20,chr12:12875499-12876107,608
12891559,12917937,chr12,GPRC5A,chr12:12891559-12917937,26378
247507058,247577690,chr1,GCSAML,chr1:247507058-247577690,70632
218450251,218568351,chr2,USP37,chr2:218450251-218568351,118100
12915829,12915918,chr12,MIR614,chr12:12915829-12915918,89
12940775,12952147,chr12,GPRC5D,chr12:12940775-12952147,11372
12974870,13000265,chr12,HEBP1,chr12:12974870-13000265,25395
45379638,45406349,chr19,PPP1R13L,chr19:45379638-45406349,26711
13000420,13004830,chr12,HTR7P1,chr12:13000420-13004830,4410
82829434,82840022,chr17,ZNF750,chr17:82829434-82840022,10588
2219485,2223479,chr12,CACNA1C-AS4,chr12:2219485-2223479,3994
2269776,2288937,chr12,CACNA1C-IT3,chr12:2269776-2288937,19161
2603350,2607440,chr12,CACNA1C-AS3,chr12:2603350-2607440,4090
2668500,2672220,chr12,CACNA1C-AS2,chr12:2668500-2672220,3720
2676001,2691200,chr12,CACNA1C-AS1,chr12:2676001-2691200,15199
83079609,83095122,chr17,METRNL,chr17:83079609-83095122,15513
99083783,99083905,chr12,RNA5SP366,chr12:99083783-99083905,122
99647753,99650114,chr12,FAM71C,chr12:99647753-99650114,2361
108747841,109196841,chr5,FER,chr5:108747841-109196841,449000
42968088,42980433,chr17,PTGES3L,chr17:42968088-42980433,12345
122980060,122982913,chr12,ARL6IP4,chr12:122980060-122982913,2853
115962454,116027619,chr5,LVRN,chr5:115962454-116027619,65165
1962334,1962466,chr16,SNORA10,chr16:1962334-1962466,132
247588360,247589313,chr1,OR2G2,chr1:247588360-247589313,953
1962973,1963106,chr16,SNORA64,chr16:1962973-1963106,133
50094737,50112152,chr17,PDK2,chr17:50094737-50112152,17415
247605586,247606515,chr1,OR2G3,chr1:247605586-247606515,929
1965184,1965310,chr16,SNORA78,chr16:1965184-1965310,126
155024124,155183704,chr3,MME,chr3:155024124-155183704,159580
247666887,247667841,chr1,OR3D1P,chr1:247666887-247667841,954
1966823,1968975,chr16,RNF151,chr16:1966823-1968975,2152
45406644,45410737,chr19,POLR1G,chr19:45406644-45410737,4093
247416156,247449108,chr1,NLRP3,chr1:247416156-247449108,32952
1972053,1982929,chr16,TBL3,chr16:1972053-1982929,10876
45349837,45370918,chr19,ERCC2,chr19:45349837-45370918,21081
8937578,8943016,chr11,ASCL3,chr11:8937578-8943016,5438
4768979,4769938,chr11,OR51F1,chr11:4768979-4769938,959
119067818,119081972,chr11,VPS11,chr11:119067818-119081972,14154
50110040,50130160,chr17,SAMD14,chr17:50110040-50130160,20120
111040098,111040208,chr11,RNA5SP350,chr11:111040098-111040208,110
111091932,111179641,chr11,LINC02550,chr11:111091932-111179641,87709
111105547,111105895,chr11,RPS17P15,chr11:111105547-111105895,348
218500729,218501037,chr2,RN7SKP38,chr2:218500729-218501037,308
111245725,111286401,chr11,C11orf53,chr11:111245725-111286401,40676
141515016,141619055,chr5,DIAPH1,chr5:141515016-141619055,104039
218568580,218597080,chr2,CNOT9,chr2:218568580-218597080,28500
111290787,111305498,chr11,COLCA1,chr11:111290787-111305498,14711
49002274,49018807,chr12,PRKAG1,chr12:49002274-49018807,16533
111298546,111308735,chr11,COLCA2,chr11:111298546-111308735,10189
1978917,1984192,chr16,NOXO1,chr16:1978917-1984192,5275
108690289,108690956,chr11,RPS2P39,chr11:108690289-108690956,667
108665058,108940999,chr11,DDX10,chr11:108665058-108940999,275941
50133737,50150677,chr17,PPP1R9B,chr17:50133737-50150677,16940
8292157,8292263,chr1,RNU6-991P,chr1:8292157-8292263,106
239703381,239770130,chr1,CHRM3-AS2,chr1:239703381-239770130,66749
50184101,50201632,chr17,COL1A1,chr17:50184101-50201632,17531
239898016,239899872,chr1,CHRM3-AS1,chr1:239898016-239899872,1856
58306262,58320193,chr3,HTD2,chr3:58306262-58320193,13931
240012646,240013226,chr1,RPS7P5,chr1:240012646-240013226,580
218589214,218589320,chr2,RNU6-136P,chr2:218589214-218589320,106
240170155,240171291,chr1,ADH5P3,chr1:240170155-240171291,1136
218607855,218637184,chr2,PLCD4,chr2:218607855-218637184,29329
239386565,239915452,chr1,CHRM3,chr1:239386565-239915452,528887
119334527,119337309,chr11,RNF26,chr11:119334527-119337309,2782
119338942,119340940,chr11,C1QTNF5,chr11:119338942-119340940,1998
186439239,186457299,chr3,LINC02020,chr3:186439239-186457299,18060
119338942,119346705,chr11,MFRP,chr11:119338942-119346705,7763
108560089,108644900,chr1,FAM102B,chr1:108560089-108644900,84811
131641714,131797017,chr5,FNIP1,chr5:131641714-131797017,155303
1984193,1987749,chr16,GFER,chr16:1984193-1987749,3556
186454969,186493661,chr3,LINC02052,chr3:186454969-186493661,38692
119355215,119381711,chr11,USP2,chr11:119355215-119381711,26496
1989660,1994275,chr16,SYNGR3,chr16:1989660-1994275,4615
186476727,186478370,chr3,LINC02051,chr3:186476727-186478370,1643
186538441,186546702,chr3,CRYGS,chr3:186538441-186546702,8261
186546067,186570543,chr3,TBCCD1,chr3:186546067-186570543,24476
108648290,108661526,chr1,HENMT1,chr1:108648290-108661526,13236
51888025,51900463,chr19,ZNF649-AS1,chr19:51888025-51900463,12438
51889235,51905040,chr19,ZNF649,chr19:51889235-51905040,15805
2009926,2020755,chr16,NPW,chr16:2009926-2020755,10829
12685498,12722369,chr12,CDKN1B,chr12:12685498-12722369,36871
2013181,2013476,chr16,RN7SL219P,chr16:2013181-2013476,295
2025356,2039026,chr16,SLC9A3R2,chr16:2025356-2039026,13670
112013348,112023449,chr12,ERP29,chr12:112013348-112023449,10101
51927147,51948759,chr19,ZNF613,chr19:51927147-51948759,21612
186613060,186621318,chr3,AHSG,chr3:186613060-186621318,8258
218658764,218663443,chr2,BCS1L,chr2:218658764-218663443,4679
119415476,119424985,chr11,THY1,chr11:119415476-119424985,9509
51964340,51986856,chr19,ZNF350,chr19:51964340-51986856,22516
186635969,186653141,chr3,FETUB,chr3:186635969-186653141,17172
50235845,50236129,chr17,SUMO2P7,chr17:50235845-50236129,284
50271406,50281485,chr17,TMEM92,chr17:50271406-50281485,10079
112026689,112108796,chr12,NAA25,chr12:112026689-112108796,82107
175628188,175628462,chr5,RN7SKP148,chr5:175628188-175628462,274
175703898,175704004,chr5,RNU6-226P,chr5:175703898-175704004,106
175658030,175710756,chr5,HRH2,chr5:175658030-175710756,52726
73498408,73505667,chr5,BTF3,chr5:73498408-73505667,7259
10718055,10833488,chr19,DNM2,chr19:10718055-10833488,115433
50281577,50287855,chr17,TMEM92-AS1,chr17:50281577-50287855,6278
119417951,119419114,chr11,THY1-AS1,chr11:119417951-119419114,1163
119444991,119445519,chr11,DUXAP5,chr11:119444991-119445519,528
50346126,50363138,chr17,XYLT2,chr17:50346126-50363138,17012
119190250,119196769,chr11,CCDC153,chr11:119190250-119196769,6519
108692310,108702928,chr1,PRPF38B,chr1:108692310-108702928,10618
69294151,69341682,chr11,MYEOV,chr11:69294151-69341682,47531
186660216,186678234,chr3,HRG,chr3:186660216-186678234,18018
69303412,69303807,chr11,IFITM9P,chr11:69303412-69303807,395
150846521,150900736,chr5,IRGM,chr5:150846521-150900736,54215
69475567,69481545,chr11,LINC02747,chr11:69475567-69481545,5978
69481662,69494952,chr11,LINC01488,chr11:69481662-69494952,13290
108712908,108742749,chr1,FNDC7,chr1:108712908-108742749,29841
69641156,69654474,chr11,CCND1,chr11:69641156-69654474,13318
66596380,67169593,chr5,MAST4,chr5:66596380-67169593,573213
2985231,2985575,chr3,DNAJC19P4,chr3:2985231-2985575,344
3039033,3069242,chr3,CNTN4-AS1,chr3:3039033-3069242,30209
50367857,50373207,chr17,MRPL27,chr17:50367857-50373207,5350
3066324,3126613,chr3,IL5RA,chr3:3066324-3126613,60289
2039815,2047866,chr16,NTHL1,chr16:2039815-2047866,8051
108746674,108809523,chr1,STXBP3,chr1:108746674-108809523,62849
69653076,69675416,chr11,LTO1,chr11:69653076-69675416,22340
50373220,50381483,chr17,EME1,chr17:50373220-50381483,8263
112037599,112037715,chr12,MIR3657,chr12:112037599-112037715,116
9087061,9095669,chr19,OR1M1,chr19:9087061-9095669,8608
112125538,112153604,chr12,TRAFD1,chr12:112125538-112153604,28066
9114828,9115763,chr19,OR7G1,chr19:9114828-9115763,935
9122160,9122492,chr19,OR7G15P,chr19:9122160-9122492,332
9126012,9126950,chr19,OR7G3,chr19:9126012-9126950,938
9140397,9163424,chr19,ZNF317,chr19:9140397-9163424,23027
50375059,50397523,chr17,LRRC59,chr17:50375059-50397523,22464
2090195,2090284,chr16,MIR1225,chr16:2090195-2090284,89
1997654,2009821,chr16,ZNF598,chr16:1997654-2009821,12167
69698238,69704022,chr11,FGF19,chr11:69698238-69704022,5784
50164214,50175928,chr17,SGCA,chr17:50164214-50175928,11714
218663892,218672002,chr2,RNF25,chr2:218663892-218672002,8110
108857217,108858524,chr1,SPATA42,chr1:108857217-108858524,1307
69737298,69738017,chr11,DNAJB6P5,chr11:69737298-69738017,719
69771022,69775341,chr11,FGF4,chr11:69771022-69775341,4319
9178979,9188818,chr19,OR7D2,chr19:9178979-9188818,9839
109046828,109047482,chr1,RANP5,chr1:109046828-109047482,654
118833846,118834556,chr11,SETP16,chr11:118833846-118834556,710
109087971,109090858,chr1,TMEM167B-DT,chr1:109087971-109090858,2887
118883892,118897787,chr11,CXCR5,chr11:118883892-118897787,13895
109090764,109096934,chr1,TMEM167B,chr1:109090764-109096934,6170
9182369,9183048,chr19,ELOCP29,chr19:9182369-9183048,679
9191286,9192170,chr19,OR7E16P,chr19:9191286-9192170,884
9198354,9210067,chr19,OR7E25P,chr19:9198354-9210067,11713
9210276,9219589,chr19,OR7D4,chr19:9210276-9219589,9313
118893875,118925926,chr11,BCL9L,chr11:118893875-118925926,32051
109100193,109100612,chr1,SCARNA2,chr1:109100193-109100612,419
42268537,42295797,chr19,CIC,chr19:42268537-42295797,27260
247617143,247622372,chr1,OR14L1P,chr1:247617143-247622372,5229
112163258,112163321,chr12,MIR6861,chr12:112163258-112163321,63
112267077,112267394,chr12,RN7SKP71,chr12:112267077-112267394,317
112301870,112302663,chr12,RPL7AP60,chr12:112301870-112302663,793
118910708,118910787,chr11,MIR4492,chr11:118910708-118910787,79
112160188,112382439,chr12,HECTD4,chr12:112160188-112382439,222251
118925164,118958559,chr11,UPK2,chr11:118925164-118958559,33395
155687960,155739010,chr1,DAP3,chr1:155687960-155739010,51050
218672069,218702716,chr2,STK36,chr2:218672069-218702716,30647
118931216,118931490,chr11,RN7SL688P,chr11:118931216-118931490,274
118971712,118981287,chr11,FOXR1,chr11:118971712-118981287,9575
2047967,2089491,chr16,TSC2,chr16:2047967-2089491,41524
62264705,62275655,chr17,TBC1D3P2,chr17:62264705-62275655,10950
119084866,119093834,chr11,HMBS,chr11:119084866-119093834,8968
62343941,62416480,chr17,EFCAB3,chr17:62343941-62416480,72539
177456608,177474401,chr5,DBN1,chr5:177456608-177474401,17793
62383104,62383166,chr17,RNU7-52P,chr17:62383104-62383166,62
62397397,62398142,chr17,RPS23P7,chr17:62397397-62398142,745
3126933,3150879,chr3,TRNT1,chr3:3126933-3150879,23946
62423875,62453385,chr17,METTL2A,chr17:62423875-62453385,29510
7089587,7109238,chr12,C1RL,chr12:7089587-7109238,19651
29665459,29675477,chr19,PLEKHF1,chr19:29665459-29675477,10018
62627670,62693597,chr17,MRC2,chr17:62627670-62693597,65927
14878203,14886132,chr19,OR7A17,chr19:14878203-14886132,7929
14886839,14887115,chr19,OR7A18P,chr19:14886839-14887115,276
45769709,45782552,chr19,DMPK,chr19:45769709-45782552,12843
218710835,218755416,chr2,TTLL4,chr2:218710835-218755416,44581
2752597,2753132,chr12,IQSEC3P1,chr12:2752597-2753132,535
49359139,49412998,chr3,RHOA,chr3:49359139-49412998,53859
155745829,155750137,chr1,MSTO2P,chr1:155745829-155750137,4308
155859567,155885199,chr1,SYT11,chr1:155859567-155885199,25632
1970772,2697950,chr12,CACNA1C,chr12:1970772-2697950,727178
141408021,141512975,chr5,PCDHGB6,chr5:141408021-141512975,104954
155897808,155911404,chr1,RIT1,chr1:155897808-155911404,13596
94703690,95285094,chr5,MCTP1,chr5:94703690-95285094,581404
128879596,128924003,chr3,ACAD9,chr3:128879596-128924003,44407
16719847,16817963,chr19,NWD1,chr19:16719847-16817963,98116
62683905,62684010,chr17,RNU6-446P,chr17:62683905-62684010,105
155913045,155934413,chr1,KHDC4,chr1:155913045-155934413,21368
62458658,62615481,chr17,TLK2,chr17:62458658-62615481,156823
218781749,218815293,chr2,CYP27A1,chr2:218781749-218815293,33544
218822383,218832086,chr2,PRKAG3,chr2:218822383-218832086,9703
155919909,155920045,chr1,SNORA80E,chr1:155919909-155920045,136
155925958,155926085,chr1,SCARNA4,chr1:155925958-155926085,127
155951273,155951336,chr1,MIR6738,chr1:155951273-155951336,63
155978799,155982986,chr1,ARHGEF2-AS2,chr1:155978799-155982986,4187
155991390,156001787,chr1,ARHGEF2-AS1,chr1:155991390-156001787,10397
156009048,156020951,chr1,SSR2,chr1:156009048-156020951,11903
22448583,22544546,chr12,C2CD5,chr12:22448583-22544546,95963
218823090,218823154,chr2,MIR9500,chr2:218823090-218823154,64
218841599,218842065,chr2,RPL23AP31,chr2:218841599-218842065,466
225010461,225010540,chr2,MIR4439,chr2:225010461-225010540,79
188734155,188790104,chr2,DIRC1,chr2:188734155-188790104,55949
16829398,16880353,chr19,SIN3B,chr19:16829398-16880353,50955
69396113,69437628,chr2,NFU1,chr2:69396113-69437628,41515
92168,189972,chr5,PLEKHG4B,chr5:92168-189972,97804
129060779,129062406,chr3,GP9,chr3:129060779-129062406,1627
129087569,129122801,chr3,RAB43,chr3:129087569-129122801,35232
156035299,156053798,chr1,UBQLN4,chr1:156035299-156053798,18499
63158437,63243599,chr11,SLC22A25,chr11:63158437-63243599,85162
149857953,149944793,chr5,PDE6A,chr5:149857953-149944793,86840
69516751,69517046,chr2,RN7SL604P,chr2:69516751-69517046,295
69520043,69520174,chr2,SNORA36C,chr2:69520043-69520174,131
69594741,69595058,chr2,RPL36AP16,chr2:69594741-69595058,317
69597353,69598951,chr2,B3GALNT1P1,chr2:69597353-69598951,1598
156054782,156058506,chr1,LAMTOR2,chr1:156054782-156058506,3724
218633329,218659655,chr2,ZNF142,chr2:218633329-218659655,26326
129087575,129161036,chr3,ISY1-RAB43,chr3:129087575-129161036,73461
47465933,47565569,chr11,CELF1,chr11:47465933-47565569,99636
156061160,156070504,chr1,RAB25,chr1:156061160-156070504,9344
129127415,129161063,chr3,ISY1,chr3:129127415-129161063,33648
156212982,156243332,chr1,PMF1-BGLAP,chr1:156212982-156243332,30350
16888999,16892606,chr19,F2RL3,chr19:16888999-16892606,3607
149932014,149932668,chr5,MFFP2,chr5:149932014-149932668,654
149960758,149993455,chr5,SLC26A2,chr5:149960758-149993455,32697
16892951,17026815,chr19,CPAMD8,chr19:16892951-17026815,133864
151832771,152099167,chr2,CACNB4,chr2:151832771-152099167,266396
132369710,132395613,chr5,SLC22A5,chr5:132369710-132395613,25903
156242184,156243317,chr1,BGLAP,chr1:156242184-156243317,1133
156249224,156282825,chr1,SMG5,chr1:156249224-156282825,33601
45676369,45689200,chr3,LIMD1-AS1,chr3:45676369-45689200,12831
45689056,45745409,chr3,SACM1L,chr3:45689056-45745409,56353
16907462,16907723,chr19,RN7SL835P,chr19:16907462-16907723,261
16910490,16910784,chr19,RN7SL823P,chr19:16910490-16910784,294
17049729,17075625,chr19,HAUS8,chr19:17049729-17075625,25896
78002326,78294698,chr5,AP3B1,chr5:78002326-78294698,292372
156282935,156293185,chr1,TMEM79,chr1:156282935-156293185,10250
44228760,44230228,chr17,SHC1P2,chr17:44228760-44230228,1468
44248390,44268141,chr17,SLC4A1,chr17:44248390-44268141,19751
69155478,69162440,chr11,SMIM38,chr11:69155478-69162440,6962
60455846,60470752,chr11,MS4A1,chr11:60455846-60470752,14906
156290089,156295689,chr1,GLMP,chr1:156290089-156295689,5600
7957537,7965447,chr11,NLRP10,chr11:7957537-7965447,7910
58905398,59043527,chr11,GLYATL1,chr11:58905398-59043527,138129
156308968,156367873,chr1,CCT3,chr1:156308968-156367873,58905
1238179,1239522,chr19,CBARP-DT,chr19:1238179-1239522,1343
45755449,45796536,chr3,SLC6A20,chr3:45755449-45796536,41087
