chrom,source,type,start,end,score,strand,phase,ID,bound_end,bound_start,description,feature_type,region,length,segment_id,gene_symbol
chr18,Regulatory_Build,promoter,50192800,50195801,.,.,.,promoter:ENSR00000103287,50195999,50192202,Predicted promoter,Promoter,"[50192800, 50195801]",3001,chr18:50192800-50195801,MYO5B
chr18,Regulatory_Build,promoter,50374200,50376601,.,.,.,promoter:ENSR00000103306,50376799,50373402,Predicted promoter,Promoter,"[50374200, 50376601]",2401,chr18:50374200-50376601,SKA1
chr18,Regulatory_Build,promoter,50559000,50562000,.,.,.,promoter:ENSR00000103312,50562000,50558802,Predicted promoter,Promoter,"[50559000, 50562000]",3000,chr18:50559000-50562000,MAPK4
chr18,Regulatory_Build,promoter,50877800,50881201,.,.,.,promoter:ENSR00000103334,50885199,50876002,Predicted promoter,Promoter,"[50877800, 50881201]",3401,chr18:50877800-50881201,ME2
chr18,Regulatory_Build,promoter,51193000,51199001,.,.,.,promoter:ENSR00000103367,51199399,51186002,Predicted promoter,Promoter,"[51193000, 51199001]",6001,chr18:51193000-51199001,MEX3C
chr18,Regulatory_Build,promoter,52339800,52342801,.,.,.,promoter:ENSR00000576282,52345222,52339125,Predicted promoter,Promoter,"[52339800, 52342801]",3001,chr18:52339800-52342801,DCC
chr18,Regulatory_Build,promoter,54717800,54718601,.,.,.,promoter:ENSR00000576600,54718999,54717402,Predicted promoter,Promoter,"[54717800, 54718601]",801,chr18:54717800-54718601,RAB27B
chr18,Regulatory_Build,promoter,54827800,54830001,.,.,.,promoter:ENSR00000103476,54830951,54827602,Predicted promoter,Promoter,"[54827800, 54830001]",2201,chr18:54827800-54830001,RAB27B
chr18,Regulatory_Build,promoter,55317000,55324001,.,.,.,promoter:ENSR00000103551,55324799,55311202,Predicted promoter,Promoter,"[55317000, 55324001]",7001,chr18:55317000-55324001,TCF4
chr18,Regulatory_Build,promoter,55398800,55404001,.,.,.,promoter:ENSR00000286203,55407599,55398202,Predicted promoter,Promoter,"[55398800, 55404001]",5201,chr18:55398800-55404001,TCF4
chr18,Regulatory_Build,promoter,55509600,55511601,.,.,.,promoter:ENSR00000576783,55514799,55505402,Predicted promoter,Promoter,"[55509600, 55511601]",2001,chr18:55509600-55511601,TCF4
chr18,Regulatory_Build,promoter,55582400,55590601,.,.,.,promoter:ENSR00000103605,55590799,55582002,Predicted promoter,Promoter,"[55582400, 55590601]",8201,chr18:55582400-55590601,TCF4
chr18,Regulatory_Build,promoter,56635800,56639601,.,.,.,promoter:ENSR00000103736,56639799,56634802,Predicted promoter,Promoter,"[56635800, 56639601]",3801,chr18:56635800-56639601,TXNL1
chr18,Regulatory_Build,promoter,56650400,56653601,.,.,.,promoter:ENSR00000103739,56656999,56646402,Predicted promoter,Promoter,"[56650400, 56653601]",3201,chr18:56650400-56653601,WDR7
chr18,Regulatory_Build,promoter,57433600,57439201,.,.,.,promoter:ENSR00000103777,57440411,57432773,Predicted promoter,Promoter,"[57433600, 57439201]",5601,chr18:57433600-57439201,ONECUT2
chr18,Regulatory_Build,promoter,57799400,57804401,.,.,.,promoter:ENSR00000103828,57808999,57796802,Predicted promoter,Promoter,"[57799400, 57804401]",5001,chr18:57799400-57804401,ATP8B1
chr18,Regulatory_Build,promoter,58625801,58629401,.,.,.,promoter:ENSR00000577537,58630399,58625801,Predicted promoter,Promoter,"[58625801, 58629401]",3600,chr18:58625801-58629401,ALPK2
chr18,Regulatory_Build,promoter,58658000,58659801,.,.,.,promoter:ENSR00000577543,58661199,58656402,Predicted promoter,Promoter,"[58658000, 58659801]",1801,chr18:58658000-58659801,MALT1
chr18,Regulatory_Build,promoter,58670200,58673601,.,.,.,promoter:ENSR00000104000,58681199,58665602,Predicted promoter,Promoter,"[58670200, 58673601]",3401,chr18:58670200-58673601,MALT1
chr18,Regulatory_Build,promoter,58861800,58868001,.,.,.,promoter:ENSR00000104031,58869399,58858402,Predicted promoter,Promoter,"[58861800, 58868001]",6201,chr18:58861800-58868001,ZNF532
chr18,Regulatory_Build,promoter,59273000,59273601,.,.,.,promoter:ENSR00000577679,59273778,59272202,Predicted promoter,Promoter,"[59273000, 59273601]",601,chr18:59273000-59273601,RAX
chr18,Regulatory_Build,promoter,59356201,59360201,.,.,.,promoter:ENSR00000104092,59360599,59356201,Predicted promoter,Promoter,"[59356201, 59360201]",4000,chr18:59356201-59360201,LMAN1
chr18,Regulatory_Build,promoter,59695400,59698401,.,.,.,promoter:ENSR00000104148,59701799,59695002,Predicted promoter,Promoter,"[59695400, 59698401]",3001,chr18:59695400-59698401,CCBE1
chr18,Regulatory_Build,promoter,62324200,62328401,.,.,.,promoter:ENSR00000104355,62337799,62323202,Predicted promoter,Promoter,"[62324200, 62328401]",4201,chr18:62324200-62328401,TNFRSF11A
chr18,Regulatory_Build,promoter,68713200,68716401,.,.,.,promoter:ENSR00000104723,68716599,68712602,Predicted promoter,Promoter,"[68713200, 68716401]",3201,chr18:68713200-68716401,CCDC102B
chr18,Regulatory_Build,promoter,68797800,68801000,.,.,.,promoter:ENSR00000579248,68801000,68797002,Predicted promoter,Promoter,"[68797800, 68801000]",3200,chr18:68797800-68801000,CCDC102B
chr18,Regulatory_Build,promoter,69399600,69403001,.,.,.,promoter:ENSR00000104752,69403399,69398802,Predicted promoter,Promoter,"[69399600, 69403001]",3401,chr18:69399600-69403001,DOK6
chr18,Regulatory_Build,promoter,69944200,69949801,.,.,.,promoter:ENSR00000579413,69952199,69942402,Predicted promoter,Promoter,"[69944200, 69949801]",5601,chr18:69944200-69949801,CD226
chr18,Regulatory_Build,promoter,69954400,69957801,.,.,.,promoter:ENSR00000579420,69960599,69953002,Predicted promoter,Promoter,"[69954400, 69957801]",3401,chr18:69954400-69957801,CD226
chr18,Regulatory_Build,promoter,74147000,74150601,.,.,.,promoter:ENSR00000104936,74151599,74146743,Predicted promoter,Promoter,"[74147000, 74150601]",3601,chr18:74147000-74150601,TIMM21
chr18,Regulatory_Build,promoter,74595600,74599601,.,.,.,promoter:ENSR00000104998,74600599,74593802,Predicted promoter,Promoter,"[74595600, 74599601]",4001,chr18:74595600-74599601,ZNF407
chr18,Regulatory_Build,promoter,76820200,76824601,.,.,.,promoter:ENSR00000105211,76825999,76818402,Predicted promoter,Promoter,"[76820200, 76824601]",4401,chr18:76820200-76824601,ZNF236
chr19,Regulatory_Build,promoter,708200,711001,.,.,.,promoter:ENSR00000581421,711799,707402,Predicted promoter,Promoter,"[708200, 711001]",2801,chr19:708200-711001,PALM
chr19,Regulatory_Build,promoter,820401,823001,.,.,.,promoter:ENSR00000581471,830799,820401,Predicted promoter,Promoter,"[820401, 823001]",2600,chr19:820401-823001,AZU1
chr19,Regulatory_Build,promoter,823200,824801,.,.,.,promoter:ENSR00000105549,831599,820802,Predicted promoter,Promoter,"[823200, 824801]",1601,chr19:823200-824801,AZU1
chr19,Regulatory_Build,promoter,827600,828401,.,.,.,promoter:ENSR00000581470,831599,820802,Predicted promoter,Promoter,"[827600, 828401]",801,chr19:827600-828401,AZU1
chr19,Regulatory_Build,promoter,891400,894401,.,.,.,promoter:ENSR00000105567,895799,891002,Predicted promoter,Promoter,"[891400, 894401]",3001,chr19:891400-894401,MED16
chr19,Regulatory_Build,promoter,915200,918201,.,.,.,promoter:ENSR00000581521,923199,905602,Predicted promoter,Promoter,"[915200, 918201]",3001,chr19:915200-918201,KISS1R
chr19,Regulatory_Build,promoter,1024200,1031401,.,.,.,promoter:ENSR00000581573,1039999,1015002,Predicted promoter,Promoter,"[1024200, 1031401]",7201,chr19:1024200-1031401,CNN2
chr19,Regulatory_Build,promoter,1236000,1254601,.,.,.,promoter:ENSR00000105651,1269199,1235602,Predicted promoter,Promoter,"[1236000, 1254601]",18601,chr19:1236000-1254601,CBARP
chr19,Regulatory_Build,promoter,1285001,1288401,.,.,.,promoter:ENSR00000105657,1288697,1285001,Predicted promoter,Promoter,"[1285001, 1288401]",3400,chr19:1285001-1288401,EFNA2
chr19,Regulatory_Build,promoter,1444600,1447201,.,.,.,promoter:ENSR00000105691,1447609,1443002,Predicted promoter,Promoter,"[1444600, 1447201]",2601,chr19:1444600-1447201,APC2
chr19,Regulatory_Build,promoter,1449800,1451601,.,.,.,promoter:ENSR00000581758,1456999,1449002,Predicted promoter,Promoter,"[1449800, 1451601]",1801,chr19:1449800-1451601,APC2
chr19,Regulatory_Build,promoter,1649000,1654001,.,.,.,promoter:ENSR00000105726,1658799,1648002,Predicted promoter,Promoter,"[1649000, 1654001]",5001,chr19:1649000-1654001,TCF3
chr19,Regulatory_Build,promoter,1811400,1813801,.,.,.,promoter:ENSR00000105750,1814399,1810402,Predicted promoter,Promoter,"[1811400, 1813801]",2401,chr19:1811400-1813801,ATP8B3
chr19,Regulatory_Build,promoter,2454400,2457801,.,.,.,promoter:ENSR00000105868,2461999,2453002,Predicted promoter,Promoter,"[2454400, 2457801]",3401,chr19:2454400-2457801,LMNB2
chr19,Regulatory_Build,promoter,2474400,2480201,.,.,.,promoter:ENSR00000105872,2480999,2473402,Predicted promoter,Promoter,"[2474400, 2480201]",5801,chr19:2474400-2480201,GADD45B
chr19,Regulatory_Build,promoter,2700800,2703401,.,.,.,promoter:ENSR00000105926,2703999,2693602,Predicted promoter,Promoter,"[2700800, 2703401]",2601,chr19:2700800-2703401,GNG7
chr19,Regulatory_Build,promoter,2866600,2868600,.,.,.,promoter:ENSR00000582233,2868600,2866402,Predicted promoter,Promoter,"[2866600, 2868600]",2000,chr19:2866600-2868600,ZNF556
chr19,Regulatory_Build,promoter,2976200,2978201,.,.,.,promoter:ENSR00000105970,2978999,2968002,Predicted promoter,Promoter,"[2976200, 2978201]",2001,chr19:2976200-2978201,TLE6
chr19,Regulatory_Build,promoter,3093600,3099601,.,.,.,promoter:ENSR00000105989,3104999,3093402,Predicted promoter,Promoter,"[3093600, 3099601]",6001,chr19:3093600-3099601,GNA11
chr19,Regulatory_Build,promoter,3134800,3138601,.,.,.,promoter:ENSR00000105998,3147599,3130602,Predicted promoter,Promoter,"[3134800, 3138601]",3801,chr19:3134800-3138601,GNA15
chr19,Regulatory_Build,promoter,3552600,3559001,.,.,.,promoter:ENSR00000106070,3561599,3547402,Predicted promoter,Promoter,"[3552600, 3559001]",6401,chr19:3552600-3559001,MFSD12
chr19,Regulatory_Build,promoter,3585200,3586401,.,.,.,promoter:ENSR00000106079,3587399,3585002,Predicted promoter,Promoter,"[3585200, 3586401]",1201,chr19:3585200-3586401,GIPC3
chr19,Regulatory_Build,promoter,3784600,3787200,.,.,.,promoter:ENSR00000106112,3787200,3783602,Predicted promoter,Promoter,"[3784600, 3787200]",2600,chr19:3784600-3787200,MATK
chr19,Regulatory_Build,promoter,3868000,3869201,.,.,.,promoter:ENSR00000582583,3869812,3867402,Predicted promoter,Promoter,"[3868000, 3869201]",1201,chr19:3868000-3869201,ZFR2
chr19,Regulatory_Build,promoter,4181000,4184401,.,.,.,promoter:ENSR00000106169,4184799,4180402,Predicted promoter,Promoter,"[4181000, 4184401]",3401,chr19:4181000-4184401,SIRT6
chr19,Regulatory_Build,promoter,4278400,4282000,.,.,.,promoter:ENSR00000106180,4282000,4277002,Predicted promoter,Promoter,"[4278400, 4282000]",3600,chr19:4278400-4282000,SHD
chr19,Regulatory_Build,promoter,4301400,4302801,.,.,.,promoter:ENSR00001021347,4305599,4299202,Predicted promoter,Promoter,"[4301400, 4302801]",1401,chr19:4301400-4302801,TMIGD2
chr19,Regulatory_Build,promoter,4304200,4305601,.,.,.,promoter:ENSR00000106186,4305608,4299202,Predicted promoter,Promoter,"[4304200, 4305601]",1401,chr19:4304200-4305601,FSD1
chr19,Regulatory_Build,promoter,4534601,4536001,.,.,.,promoter:ENSR00000582803,4545599,4534601,Predicted promoter,Promoter,"[4534601, 4536001]",1400,chr19:4534601-4536001,PLIN5
chr19,Regulatory_Build,promoter,4539200,4541401,.,.,.,promoter:ENSR00000582807,4558599,4534602,Predicted promoter,Promoter,"[4539200, 4541401]",2201,chr19:4539200-4541401,PLIN5
chr19,Regulatory_Build,promoter,4865600,4868601,.,.,.,promoter:ENSR00001021447,4873599,4865402,Predicted promoter,Promoter,"[4865600, 4868601]",3001,chr19:4865600-4868601,PLIN3
chr19,Regulatory_Build,promoter,5338400,5341401,.,.,.,promoter:ENSR00000106368,5341500,5338002,Predicted promoter,Promoter,"[5338400, 5341401]",3001,chr19:5338400-5341401,PTPRS
chr19,Regulatory_Build,promoter,5679200,5682001,.,.,.,promoter:ENSR00000106404,5682999,5679002,Predicted promoter,Promoter,"[5679200, 5682001]",2801,chr19:5679200-5682001,HSD11B1L
chr19,Regulatory_Build,promoter,5686200,5688001,.,.,.,promoter:ENSR00000106405,5688399,5684802,Predicted promoter,Promoter,"[5686200, 5688001]",1801,chr19:5686200-5688001,HSD11B1L
chr19,Regulatory_Build,promoter,5846601,5849400,.,.,.,promoter:ENSR00001021600,5849400,5846601,Predicted promoter,Promoter,"[5846601, 5849400]",2799,chr19:5846601-5849400,FUT3
chr19,Regulatory_Build,promoter,5849801,5851601,.,.,.,promoter:ENSR00000583183,5852162,5849801,Predicted promoter,Promoter,"[5849801, 5851601]",1800,chr19:5849801-5851601,FUT3
chr19,Regulatory_Build,promoter,6589200,6591601,.,.,.,promoter:ENSR00000583385,6592399,6586602,Predicted promoter,Promoter,"[6589200, 6591601]",2401,chr19:6589200-6591601,CD70
chr19,Regulatory_Build,promoter,6719400,6721001,.,.,.,promoter:ENSR00000583421,6730199,6718132,Predicted promoter,Promoter,"[6719400, 6721001]",1601,chr19:6719400-6721001,C3
chr19,Regulatory_Build,promoter,6729800,6731001,.,.,.,promoter:ENSR00000583426,6731399,6720002,Predicted promoter,Promoter,"[6729800, 6731001]",1201,chr19:6729800-6731001,C3
chr19,Regulatory_Build,promoter,6765600,6775001,.,.,.,promoter:ENSR00000106587,6775999,6764402,Predicted promoter,Promoter,"[6765600, 6775001]",9401,chr19:6765600-6775001,C3
chr19,Regulatory_Build,promoter,6765600,6775001,.,.,.,promoter:ENSR00000106587,6775999,6764402,Predicted promoter,Promoter,"[6765600, 6775001]",9401,chr19:6765600-6775001,VAV1
chr19,Regulatory_Build,promoter,6887400,6889601,.,.,.,promoter:ENSR00000583461,6894599,6884802,Predicted promoter,Promoter,"[6887400, 6889601]",2201,chr19:6887400-6889601,ADGRE1
chr19,Regulatory_Build,promoter,7595200,7597601,.,.,.,promoter:ENSR00000106691,7598199,7595002,Predicted promoter,Promoter,"[7595200, 7597601]",2401,chr19:7595200-7597601,CAMSAP3
chr19,Regulatory_Build,promoter,7924400,7926801,.,.,.,promoter:ENSR00000106749,7932599,7923402,Predicted promoter,Promoter,"[7924400, 7926801]",2401,chr19:7924400-7926801,CTXN1
chr19,Regulatory_Build,promoter,7941800,7945001,.,.,.,promoter:ENSR00000106751,7945199,7941402,Predicted promoter,Promoter,"[7941800, 7945001]",3201,chr19:7941800-7945001,TIMM44
chr19,Regulatory_Build,promoter,8208200,8211201,.,.,.,promoter:ENSR00000106786,8212399,8207602,Predicted promoter,Promoter,"[8208200, 8211201]",3001,chr19:8208200-8211201,CERS4
chr19,Regulatory_Build,promoter,8306800,8309801,.,.,.,promoter:ENSR00000106807,8310199,8306002,Predicted promoter,Promoter,"[8306800, 8309801]",3001,chr19:8306800-8309801,CD320
chr19,Regulatory_Build,promoter,8341800,8343801,.,.,.,promoter:ENSR00001219737,8343999,8339002,Predicted promoter,Promoter,"[8341800, 8343801]",2001,chr19:8341800-8343801,KANK3
chr19,Regulatory_Build,promoter,8362000,8367801,.,.,.,promoter:ENSR00000106819,8369199,8360402,Predicted promoter,Promoter,"[8362000, 8367801]",5801,chr19:8362000-8367801,ANGPTL4
chr19,Regulatory_Build,promoter,10286400,10293401,.,.,.,promoter:ENSR00001022070,10295199,10284602,Predicted promoter,Promoter,"[10286400, 10293401]",7001,chr19:10286400-10293401,ICAM5
chr19,Regulatory_Build,promoter,10305200,10305801,.,.,.,promoter:ENSR00000584270,10306999,10298802,Predicted promoter,Promoter,"[10305200, 10305801]",601,chr19:10305200-10305801,ZGLP1
chr19,Regulatory_Build,promoter,10501000,10504001,.,.,.,promoter:ENSR00000107026,10504399,10498002,Predicted promoter,Promoter,"[10501000, 10504001]",3001,chr19:10501000-10504001,KEAP1
chr19,Regulatory_Build,promoter,11088400,11096601,.,.,.,promoter:ENSR00000584498,11097799,11083802,Predicted promoter,Promoter,"[11088400, 11096601]",8201,chr19:11088400-11096601,LDLR
chr19,Regulatory_Build,promoter,11261000,11263401,.,.,.,promoter:ENSR00000107159,11273599,11260802,Predicted promoter,Promoter,"[11261000, 11263401]",2401,chr19:11261000-11263401,DOCK6
chr19,Regulatory_Build,promoter,11345000,11347601,.,.,.,promoter:ENSR00000107168,11348399,11340002,Predicted promoter,Promoter,"[11345000, 11347601]",2601,chr19:11345000-11347601,TMEM205
chr19,Regulatory_Build,promoter,11373600,11376601,.,.,.,promoter:ENSR00000107171,11385199,11372602,Predicted promoter,Promoter,"[11373600, 11376601]",3001,chr19:11373600-11376601,SWSAP1
chr19,Regulatory_Build,promoter,11373600,11376601,.,.,.,promoter:ENSR00000107171,11385199,11372602,Predicted promoter,Promoter,"[11373600, 11376601]",3001,chr19:11373600-11376601,TMEM205
chr19,Regulatory_Build,promoter,11417800,11420001,.,.,.,promoter:ENSR00000584607,11423399,11417602,Predicted promoter,Promoter,"[11417800, 11420001]",2201,chr19:11417800-11420001,RGL3
chr19,Regulatory_Build,promoter,11577200,11579801,.,.,.,promoter:ENSR00000107209,11588799,11573002,Predicted promoter,Promoter,"[11577200, 11579801]",2601,chr19:11577200-11579801,ACP5
chr19,Regulatory_Build,promoter,11797400,11799801,.,.,.,promoter:ENSR00000107225,11800199,11797202,Predicted promoter,Promoter,"[11797400, 11799801]",2401,chr19:11797400-11799801,ZNF440
chr19,Regulatory_Build,promoter,11813400,11816600,.,.,.,promoter:ENSR00000107226,11816600,11813202,Predicted promoter,Promoter,"[11813400, 11816600]",3200,chr19:11813400-11816600,ZNF440
chr19,Regulatory_Build,promoter,11848200,11850201,.,.,.,promoter:ENSR00000107229,11850999,11847802,Predicted promoter,Promoter,"[11848200, 11850201]",2001,chr19:11848200-11850201,ZNF439
chr19,Regulatory_Build,promoter,11987000,11989601,.,.,.,promoter:ENSR00000107238,11990199,11986602,Predicted promoter,Promoter,"[11987000, 11989601]",2601,chr19:11987000-11989601,ZNF844
chr19,Regulatory_Build,promoter,12064001,12066601,.,.,.,promoter:ENSR00000107243,12066799,12064001,Predicted promoter,Promoter,"[12064001, 12066601]",2600,chr19:12064001-12066601,ZNF844
chr19,Regulatory_Build,promoter,12162400,12164601,.,.,.,promoter:ENSR00000107250,12167399,12162202,Predicted promoter,Promoter,"[12162400, 12164601]",2201,chr19:12162400-12164601,ZNF136
chr19,Regulatory_Build,promoter,12609200,12612601,.,.,.,promoter:ENSR00000107276,12616999,12609002,Predicted promoter,Promoter,"[12609200, 12612601]",3401,chr19:12609200-12612601,ZNF791
chr19,Regulatory_Build,promoter,12665000,12671001,.,.,.,promoter:ENSR00000287480,12671399,12664202,Predicted promoter,Promoter,"[12665000, 12671001]",6001,chr19:12665000-12671001,MAN2B1
chr19,Regulatory_Build,promoter,12680400,12682601,.,.,.,promoter:ENSR00000107287,12683199,12680002,Predicted promoter,Promoter,"[12680400, 12682601]",2201,chr19:12680400-12682601,DHPS
chr19,Regulatory_Build,promoter,12774400,12797001,.,.,.,promoter:ENSR00000287485,12797199,12773202,Predicted promoter,Promoter,"[12774400, 12797001]",22601,chr19:12774400-12797001,HOOK2
chr19,Regulatory_Build,promoter,12833400,12836401,.,.,.,promoter:ENSR00000107318,12841999,12832202,Predicted promoter,Promoter,"[12833400, 12836401]",3001,chr19:12833400-12836401,MAST1
chr19,Regulatory_Build,promoter,12833400,12836401,.,.,.,promoter:ENSR00000107318,12841999,12832202,Predicted promoter,Promoter,"[12833400, 12836401]",3001,chr19:12833400-12836401,RTBDN
chr19,Regulatory_Build,promoter,12838000,12839401,.,.,.,promoter:ENSR00000584887,12841999,12835602,Predicted promoter,Promoter,"[12838000, 12839401]",1401,chr19:12838000-12839401,MAST1
chr19,Regulatory_Build,promoter,12965000,12966001,.,.,.,promoter:ENSR00000107337,12966399,12964602,Predicted promoter,Promoter,"[12965000, 12966001]",1001,chr19:12965000-12966001,DAND5
chr19,Regulatory_Build,promoter,13021400,13027201,.,.,.,promoter:ENSR00001219988,13041199,12999402,Predicted promoter,Promoter,"[13021400, 13027201]",5801,chr19:13021400-13027201,NFIX
chr19,Regulatory_Build,promoter,13094000,13105801,.,.,.,promoter:ENSR00000287496,13106599,13089202,Predicted promoter,Promoter,"[13094000, 13105801]",11801,chr19:13094000-13105801,LYL1
chr19,Regulatory_Build,promoter,13148000,13157601,.,.,.,promoter:ENSR00000585000,13174999,13146202,Predicted promoter,Promoter,"[13148000, 13157601]",9601,chr19:13148000-13157601,STX10
chr19,Regulatory_Build,promoter,13505001,13507800,.,.,.,promoter:ENSR00000107406,13507800,13505001,Predicted promoter,Promoter,"[13505001, 13507800]",2799,chr19:13505001-13507800,CACNA1A
chr19,Regulatory_Build,promoter,13937600,13938801,.,.,.,promoter:ENSR00000585216,13939799,13935802,Predicted promoter,Promoter,"[13937600, 13938801]",1201,chr19:13937600-13938801,PODNL1
chr19,Regulatory_Build,promoter,13951601,13954201,.,.,.,promoter:ENSR00000107464,13954599,13951601,Predicted promoter,Promoter,"[13951601, 13954201]",2600,chr19:13951601-13954201,PODNL1
chr19,Regulatory_Build,promoter,14204200,14210001,.,.,.,promoter:ENSR00000107505,14210199,14202602,Predicted promoter,Promoter,"[14204200, 14210001]",5801,chr19:14204200-14210001,ADGRL1
chr19,Regulatory_Build,promoter,14474800,14475801,.,.,.,promoter:ENSR00000585409,14480999,14472002,Predicted promoter,Promoter,"[14474800, 14475801]",1001,chr19:14474800-14475801,PTGER1
chr19,Regulatory_Build,promoter,15416800,15420001,.,.,.,promoter:ENSR00000107646,15420399,15414802,Predicted promoter,Promoter,"[15416800, 15420001]",3201,chr19:15416800-15420001,AKAP8L
chr19,Regulatory_Build,promoter,16323600,16330801,.,.,.,promoter:ENSR00000107736,16347599,16314202,Predicted promoter,Promoter,"[16323600, 16330801]",7201,chr19:16323600-16330801,KLF2
chr19,Regulatory_Build,promoter,16570800,16574201,.,.,.,promoter:ENSR00000107773,16576199,16568602,Predicted promoter,Promoter,"[16570800, 16574201]",3401,chr19:16570800-16574201,SLC35E1
chr19,Regulatory_Build,promoter,17281000,17283200,.,.,.,promoter:ENSR00000107868,17283200,17280002,Predicted promoter,Promoter,"[17281000, 17283200]",2200,chr19:17281000-17283200,ANKLE1
chr19,Regulatory_Build,promoter,17302000,17304001,.,.,.,promoter:ENSR00001022829,17312999,17301802,Predicted promoter,Promoter,"[17302000, 17304001]",2001,chr19:17302000-17304001,ABHD8
chr19,Regulatory_Build,promoter,17333000,17339001,.,.,.,promoter:ENSR00000107882,17339799,17332317,Predicted promoter,Promoter,"[17333000, 17339001]",6001,chr19:17333000-17339001,ANO8
chr19,Regulatory_Build,promoter,17376601,17377601,.,.,.,promoter:ENSR00000586175,17380199,17376601,Predicted promoter,Promoter,"[17376601, 17377601]",1000,chr19:17376601-17377601,PLVAP
chr19,Regulatory_Build,promoter,17794200,17797401,.,.,.,promoter:ENSR00000586302,17799199,17793602,Predicted promoter,Promoter,"[17794200, 17797401]",3201,chr19:17794200-17797401,B3GNT3
chr19,Regulatory_Build,promoter,17950800,17951601,.,.,.,promoter:ENSR00000586358,17954399,17946002,Predicted promoter,Promoter,"[17950800, 17951601]",801,chr19:17950800-17951601,KCNN1
chr19,Regulatory_Build,promoter,17966600,17968601,.,.,.,promoter:ENSR00000586366,17968799,17965302,Predicted promoter,Promoter,"[17966600, 17968601]",2001,chr19:17966600-17968601,KCNN1
chr19,Regulatory_Build,promoter,18006800,18010401,.,.,.,promoter:ENSR00000107991,18025799,18006402,Predicted promoter,Promoter,"[18006800, 18010401]",3601,chr19:18006800-18010401,ARRDC2
chr19,Regulatory_Build,promoter,18172800,18176001,.,.,.,promoter:ENSR00001220289,18177799,18167802,Predicted promoter,Promoter,"[18172800, 18176001]",3201,chr19:18172800-18176001,IFI30
chr19,Regulatory_Build,promoter,18202600,18206401,.,.,.,promoter:ENSR00000108027,18206999,18201802,Predicted promoter,Promoter,"[18202600, 18206401]",3801,chr19:18202600-18206401,RAB3A
chr19,Regulatory_Build,promoter,18223600,18225401,.,.,.,promoter:ENSR00000586455,18226471,18223548,Predicted promoter,Promoter,"[18223600, 18225401]",1801,chr19:18223600-18225401,PDE4C
chr19,Regulatory_Build,promoter,18232200,18233601,.,.,.,promoter:ENSR00000586456,18233915,18230802,Predicted promoter,Promoter,"[18232200, 18233601]",1401,chr19:18232200-18233601,PDE4C
chr19,Regulatory_Build,promoter,18414600,18422201,.,.,.,promoter:ENSR00000108076,18431199,18413802,Predicted promoter,Promoter,"[18414600, 18422201]",7601,chr19:18414600-18422201,SSBP4
chr19,Regulatory_Build,promoter,18436200,18439001,.,.,.,promoter:ENSR00000108077,18442799,18435802,Predicted promoter,Promoter,"[18436200, 18439001]",2801,chr19:18436200-18439001,ISYNA1
chr19,Regulatory_Build,promoter,18518800,18523201,.,.,.,promoter:ENSR00000108099,18524199,18473002,Predicted promoter,Promoter,"[18518800, 18523201]",4401,chr19:18518800-18523201,ELL
chr19,Regulatory_Build,promoter,18682201,18685201,.,.,.,promoter:ENSR00000108126,18688399,18682201,Predicted promoter,Promoter,"[18682201, 18685201]",3000,chr19:18682201-18685201,CRTC1
chr19,Regulatory_Build,promoter,18894000,18896801,.,.,.,promoter:ENSR00000108167,18898799,18893402,Predicted promoter,Promoter,"[18894000, 18896801]",2801,chr19:18894000-18896801,CERS1
chr19,Regulatory_Build,promoter,19537200,19538801,.,.,.,promoter:ENSR00000586890,19544199,19537009,Predicted promoter,Promoter,"[19537200, 19538801]",1601,chr19:19537200-19538801,CILP2
chr19,Regulatory_Build,promoter,19617000,19619401,.,.,.,promoter:ENSR00000108282,19620399,19612602,Predicted promoter,Promoter,"[19617000, 19619401]",2401,chr19:19617000-19619401,PBX4
chr19,Regulatory_Build,promoter,19627000,19629401,.,.,.,promoter:ENSR00000108284,19629799,19625602,Predicted promoter,Promoter,"[19627000, 19629401]",2401,chr19:19627000-19629401,LPAR2
chr19,Regulatory_Build,promoter,20077600,20080801,.,.,.,promoter:ENSR00001220394,20083599,20077202,Predicted promoter,Promoter,"[20077600, 20080801]",3201,chr19:20077600-20080801,ZNF90
chr19,Regulatory_Build,promoter,20922600,20925000,.,.,.,promoter:ENSR00000108314,20925000,20922402,Predicted promoter,Promoter,"[20922600, 20925000]",2400,chr19:20922600-20925000,ZNF85
chr19,Regulatory_Build,promoter,21020000,21024001,.,.,.,promoter:ENSR00000108319,21025199,21019802,Predicted promoter,Promoter,"[21020000, 21024001]",4001,chr19:21020000-21024001,ZNF714
chr19,Regulatory_Build,promoter,21081600,21083801,.,.,.,promoter:ENSR00000108322,21085199,21081402,Predicted promoter,Promoter,"[21081600, 21083801]",2201,chr19:21081600-21083801,ZNF714
chr19,Regulatory_Build,promoter,22051800,22053800,.,.,.,promoter:ENSR00000108362,22053800,22051602,Predicted promoter,Promoter,"[22051800, 22053800]",2000,chr19:22051800-22053800,ZNF257
chr19,Regulatory_Build,promoter,23760600,23765201,.,.,.,promoter:ENSR00000108379,23765799,23757602,Predicted promoter,Promoter,"[23760600, 23765201]",4601,chr19:23760600-23765201,ZNF254
chr19,Regulatory_Build,promoter,23914001,23916801,.,.,.,promoter:ENSR00000108381,23917199,23914001,Predicted promoter,Promoter,"[23914001, 23916801]",2800,chr19:23914001-23916801,ZNF726
